Year,Transect_no,Control,Date,Birds_present,Part_of_transect,Dostance_cat,No_singing_males
2024,TBB37,2,25/05/2024,yes,3,1,1
2024,TBB37,2,25/05/2024,yes,3,3,1
2024,TBB37,2,25/05/2024,yes,3,2,2
2024,TBB37,2,25/05/2024,yes,3,1,1
2024,TBB37,2,25/05/2024,yes,3,2,1
2024,TBB37,2,25/05/2024,yes,4,2,1
2024,TBB37,2,25/05/2024,yes,4,1,1
2024,TBB37,2,25/05/2024,yes,4,1,2
2024,TBB37,2,25/05/2024,yes,4,3,1
2024,TBB37,2,25/05/2024,yes,4,2,1
2024,TBB37,2,25/05/2024,yes,4,3,2
2024,TBB37,2,25/05/2024,yes,5,2,1
2024,TBB37,2,25/05/2024,yes,5,3,1
2024,TBB37,2,25/05/2024,yes,5,3,1
2024,TBB37,2,25/05/2024,yes,5,2,2
2024,TBB37,2,25/05/2024,yes,5,1,2
2024,TBB38,1,6/06/2024,yes,1,2,1
2024,TBB38,1,6/06/2024,yes,1,1,1
2024,TBB38,1,6/06/2024,yes,2,1,1
2024,TBB38,1,6/06/2024,yes,2,3,1
2024,TBB38,1,6/06/2024,yes,2,3,1
2024,TBB38,1,6/06/2024,yes,3,1,1
2024,TBB38,1,6/06/2024,yes,3,1,1
2024,TBB38,1,6/06/2024,yes,3,2,1
2024,TBB38,1,6/06/2024,yes,3,2,1
2024,TBB38,1,6/06/2024,yes,3,3,1
2024,TBB38,1,6/06/2024,yes,4,1,1
2024,TBB38,1,6/06/2024,yes,5,2,1
2024,TBB38,2,8/06/2024,yes,1,2,1
2024,TBB38,2,8/06/2024,yes,1,3,1
2024,TBB38,2,8/06/2024,yes,1,1,1
2024,TBB38,2,8/06/2024,yes,2,2,1
2024,TBB38,2,8/06/2024,yes,3,1,2
2024,TBB38,2,8/06/2024,yes,3,2,1
2024,TBB38,2,8/06/2024,yes,3,2,1
2024,TBB38,2,8/06/2024,yes,4,1,1
2024,TBB38,2,8/06/2024,yes,4,1,2
2024,TBB38,2,8/06/2024,yes,5,1,1
2024,TBB39,1,21/05/2024,no,1,,0
2024,TBB39,1,21/05/2024,no,2,,0
2024,TBB39,1,21/05/2024,yes,3,3,2
2024,TBB39,1,21/05/2024,yes,4,2,1
2024,TBB39,1,21/05/2024,yes,5,2,1
2024,TBB39,1,21/05/2024,yes,5,3,1
2024,TBB39,2,24/05/2024,no,1,,0
2024,TBB39,2,24/05/2024,no,2,,0
2024,TBB39,2,24/05/2024,no,3,,0
2024,TBB39,2,24/05/2024,no,4,,0
2024,TBB39,2,24/05/2024,yes,5,2,1
2024,TBB39,2,24/05/2024,yes,5,2,1
2024,TBB40,1,29/05/2024,yes,1,1,1
2024,TBB40,1,29/05/2024,yes,1,2,1
2024,TBB40,1,29/05/2024,yes,1,2,1
2024,TBB40,1,29/05/2024,yes,2,3,1
2024,TBB40,1,29/05/2024,yes,2,3,2
2024,TBB40,1,29/05/2024,yes,3,2,1
2024,TBB40,1,29/05/2024,yes,3,2,1
2024,TBB40,1,29/05/2024,yes,4,2,1
2024,TBB40,1,29/05/2024,yes,4,3,1
2024,TBB40,1,29/05/2024,yes,4,2,1
2024,TBB40,1,29/05/2024,yes,4,3,1
2024,TBB40,1,29/05/2024,yes,5,2,1
2024,TBB40,1,29/05/2024,yes,5,3,1
2024,TBB40,1,29/05/2024,yes,5,1,1
2024,TBB40,1,29/05/2024,yes,5,3,2
2024,TBB40,1,29/05/2024,yes,5,2,1
2024,TBB40,2,30/05/2024,yes,1,1,1
2024,TBB40,2,30/05/2024,yes,1,3,2
2024,TBB40,2,30/05/2024,yes,1,1,2
2024,TBB40,2,30/05/2024,yes,1,2,1
2024,TBB40,2,30/05/2024,yes,1,2,1
2024,TBB40,2,30/05/2024,yes,2,2,1
2024,TBB40,2,30/05/2024,yes,2,2,1
2024,TBB40,2,30/05/2024,yes,2,1,1
2024,TBB40,2,30/05/2024,yes,2,3,1
2024,TBB40,2,30/05/2024,yes,3,3,1
2024,TBB40,2,30/05/2024,yes,3,1,1
2024,TBB40,2,30/05/2024,yes,3,2,1
2024,TBB40,2,30/05/2024,yes,3,3,2
2024,TBB40,2,30/05/2024,yes,4,3,1
2024,TBB40,2,30/05/2024,yes,4,2,2
2024,TBB40,2,30/05/2024,yes,4,2,2
2024,TBB40,2,30/05/2024,yes,4,1,1
2024,TBB40,2,30/05/2024,yes,5,1,1
2024,TBB40,2,30/05/2024,yes,5,3,1
2024,TBB40,2,30/05/2024,yes,5,1,2
2024,TBB40,2,30/05/2024,yes,5,2,2
2024,TBB40,2,30/05/2024,yes,5,2,1
2024,TBB41,1,28/05/2024,yes,1,3,1
2024,TBB41,1,28/05/2024,no,2,,0
2024,TBB41,1,28/05/2024,yes,3,3,1
2024,TBB41,1,28/05/2024,yes,4,1,1
2024,TBB41,1,28/05/2024,yes,4,2,2
2024,TBB41,1,28/05/2024,yes,4,2,1
2024,TBB41,1,28/05/2024,yes,4,3,1
2024,TBB41,1,28/05/2024,yes,5,2,2
2024,TBB41,1,28/05/2024,yes,5,1,1
2024,TBB41,1,28/05/2024,yes,5,3,2
2024,TBB41,1,28/05/2024,yes,5,3,1
2024,TBB41,1,28/05/2024,yes,5,2,2
2024,TBB41,1,28/05/2024,yes,5,1,1
2024,TBB41,2,30/05/2024,yes,1,3,1
2024,TBB41,2,30/05/2024,no,2,,0
2024,TBB41,2,30/05/2024,yes,3,3,1
2024,TBB41,2,30/05/2024,yes,4,1,1
2024,TBB41,2,30/05/2024,yes,4,2,1
2024,TBB41,2,30/05/2024,yes,4,2,1
2024,TBB41,2,30/05/2024,yes,4,3,1
2024,TBB41,2,30/05/2024,yes,5,3,1
2024,TBB41,2,30/05/2024,yes,5,1,2
2024,TBB41,2,30/05/2024,yes,5,2,1
2024,TBB41,2,30/05/2024,yes,5,3,1
2024,TBB42,1,9/06/2024,yes,1,1,1
2024,TBB42,1,9/06/2024,yes,1,3,2
2024,TBB42,1,9/06/2024,yes,1,2,1
2024,TBB42,1,9/06/2024,yes,2,2,1
2024,TBB42,1,9/06/2024,yes,2,3,1
2024,TBB42,1,9/06/2024,no,3,,0
2024,TBB42,1,9/06/2024,no,4,,0
2024,TBB42,1,9/06/2024,no,5,,0
2024,TBB42,2,10/06/2024,yes,1,2,2
2024,TBB42,2,10/06/2024,yes,1,3,2
2024,TBB42,2,10/06/2024,yes,1,1,1
2024,TBB42,2,10/06/2024,yes,2,3,1
2024,TBB42,2,10/06/2024,yes,2,1,1
2024,TBB42,2,10/06/2024,yes,3,2,1
2024,TBB42,2,10/06/2024,no,4,,0
2024,TBB42,2,10/06/2024,no,5,,0
2024,TBB43,1,27/05/2024,yes,1,3,1
2024,TBB43,1,27/05/2024,yes,1,3,1
2024,TBB43,1,27/05/2024,yes,2,3,1
2024,TBB43,1,27/05/2024,yes,2,2,1
2024,TBB43,1,27/05/2024,yes,2,2,1
2024,TBB43,1,27/05/2024,yes,3,3,1
2024,TBB43,1,27/05/2024,yes,3,2,1
2024,TBB43,1,27/05/2024,yes,3,3,1
2024,TBB43,1,27/05/2024,yes,3,2,1
2024,TBB43,1,27/05/2024,yes,3,1,1
2024,TBB43,1,27/05/2024,yes,4,2,1
2024,TBB43,1,27/05/2024,yes,4,3,1
2024,TBB43,1,27/05/2024,yes,4,1,1
2024,TBB43,1,27/05/2024,yes,4,2,1
2024,TBB43,1,27/05/2024,yes,5,2,1
2024,TBB43,1,27/05/2024,yes,5,3,1
2024,TBB43,1,27/05/2024,yes,5,3,2
2024,TBB43,1,27/05/2024,yes,5,1,1
2024,TBB43,1,27/05/2024,yes,5,2,2
2024,TBB43,2,28/05/2024,yes,1,3,1
2024,TBB43,2,28/05/2024,yes,1,3,1
2024,TBB43,2,28/05/2024,yes,1,1,1
2024,TBB43,2,28/05/2024,yes,2,3,1
2024,TBB43,2,28/05/2024,yes,2,2,1
2024,TBB43,2,28/05/2024,yes,2,3,2
2024,TBB43,2,28/05/2024,yes,2,2,1
2024,TBB43,2,28/05/2024,yes,3,3,1
2024,TBB43,2,28/05/2024,yes,3,1,2
2024,TBB43,2,28/05/2024,yes,3,2,1
2024,TBB43,2,28/05/2024,yes,3,3,1
2024,TBB43,2,28/05/2024,yes,3,2,1
2024,TBB43,2,28/05/2024,yes,4,3,2
2024,TBB43,2,28/05/2024,yes,4,1,1
2024,TBB43,2,28/05/2024,yes,4,2,1
2024,TBB43,2,28/05/2024,yes,5,2,1
2024,TBB43,2,28/05/2024,yes,5,1,1
2024,TBB43,2,28/05/2024,yes,5,3,2
2024,TBB43,2,28/05/2024,yes,5,2,1
2024,TBB43,2,28/05/2024,yes,5,3,2
2024,TBB44,1,29/05/2024,yes,1,2,1
2024,TBB44,1,29/05/2024,yes,1,3,1
2024,TBB44,1,29/05/2024,yes,2,3,1
2024,TBB44,1,29/05/2024,yes,3,3,1
2024,TBB44,1,29/05/2024,yes,4,1,1
2024,TBB44,1,29/05/2024,yes,4,3,1
2024,TBB44,1,29/05/2024,yes,5,2,1
2024,TBB44,1,29/05/2024,yes,5,3,1
2024,TBB44,1,29/05/2024,yes,5,2,2
2024,TBB44,2,4/06/2024,no,1,,0
2024,TBB44,2,4/06/2024,no,2,,0
2024,TBB44,2,4/06/2024,yes,3,3,1
2024,TBB44,2,4/06/2024,yes,4,2,1
2024,TBB44,2,4/06/2024,yes,5,2,1
2024,TBB45,1,26/05/2024,yes,1,2,1
2024,TBB45,1,26/05/2024,yes,1,2,2
2024,TBB45,1,26/05/2024,yes,1,3,2
2024,TBB45,1,26/05/2024,yes,1,3,2
2024,TBB45,1,26/05/2024,yes,2,3,1
2024,TBB45,1,26/05/2024,yes,2,3,1
2024,TBB45,1,26/05/2024,yes,2,2,1
2024,TBB45,1,26/05/2024,yes,2,2,1
2024,TBB45,1,26/05/2024,yes,3,2,1
2024,TBB45,1,26/05/2024,yes,3,2,1
2024,TBB45,1,26/05/2024,yes,3,1,1
2024,TBB45,1,26/05/2024,yes,3,3,1
2024,TBB45,1,26/05/2024,yes,3,1,1
2024,TBB45,1,26/05/2024,yes,4,2,1
2024,TBB45,1,26/05/2024,yes,4,2,1
2024,TBB45,1,26/05/2024,yes,4,3,2
2024,TBB45,1,26/05/2024,yes,4,3,1
2024,TBB45,1,26/05/2024,yes,5,1,1
2024,TBB45,1,26/05/2024,yes,5,1,1
2024,TBB45,1,26/05/2024,yes,5,3,2
2024,TBB45,1,26/05/2024,yes,5,2,2
2024,TBB45,1,26/05/2024,yes,5,2,1
2024,TBB45,2,1/06/2024,yes,1,2,1
2024,TBB45,2,1/06/2024,yes,1,3,1
2024,TBB45,2,1/06/2024,yes,1,1,1
2024,TBB45,2,1/06/2024,yes,1,3,3
2024,TBB45,2,1/06/2024,yes,1,2,2
2024,TBB45,2,1/06/2024,yes,2,3,2
2024,TBB45,2,1/06/2024,yes,2,2,2
2024,TBB45,2,1/06/2024,yes,2,1,1
2024,TBB45,2,1/06/2024,yes,3,1,2
2024,TBB45,2,1/06/2024,yes,3,2,1
2024,TBB45,2,1/06/2024,yes,3,2,2
2024,TBB45,2,1/06/2024,yes,3,3,1
2024,TBB45,2,1/06/2024,yes,4,2,2
2024,TBB45,2,1/06/2024,yes,4,3,2
2024,TBB45,2,1/06/2024,yes,4,3,1
2024,TBB45,2,1/06/2024,yes,4,1,1
2024,TBB45,2,1/06/2024,yes,5,2,3
2024,TBB45,2,1/06/2024,yes,5,2,1
2024,TBB45,2,1/06/2024,yes,5,1,1
2024,TBB45,2,1/06/2024,yes,5,3,1
2024,TBB45,2,1/06/2024,yes,5,1,1
2024,TBB46,1,21/05/2024,yes,1,2,1
2024,TBB46,1,21/05/2024,yes,1,1,2
2024,TBB46,1,21/05/2024,yes,2,3,2
2024,TBB46,1,21/05/2024,yes,2,1,1
2024,TBB46,1,21/05/2024,yes,2,2,1
2024,TBB46,1,21/05/2024,yes,3,3,1
2024,TBB46,1,21/05/2024,yes,3,3,1
2024,TBB46,1,21/05/2024,yes,4,1,1
2024,TBB46,1,21/05/2024,yes,4,3,2
2024,TBB46,1,21/05/2024,yes,4,2,1
2024,TBB46,1,21/05/2024,yes,4,2,2
2024,TBB46,1,21/05/2024,yes,5,1,1
2024,TBB46,1,21/05/2024,yes,5,3,1
2024,TBB46,1,21/05/2024,yes,5,3,1
2024,TBB46,2,24/05/2024,yes,1,3,1
2024,TBB46,2,24/05/2024,yes,2,3,1
2024,TBB46,2,24/05/2024,yes,2,3,1
2024,TBB46,2,24/05/2024,yes,2,2,1
2024,TBB46,2,24/05/2024,yes,2,1,1
2024,TBB46,2,24/05/2024,yes,2,2,1
2024,TBB46,2,24/05/2024,no,3,,0
2024,TBB46,2,24/05/2024,yes,4,2,1
2024,TBB46,2,24/05/2024,yes,5,3,1
2024,TBB46,2,24/05/2024,yes,5,2,1
2024,TBB46,2,24/05/2024,yes,5,3,1
2024,TBB47,1,29/05/2024,yes,1,3,1
2024,TBB47,1,29/05/2024,yes,2,3,1
2024,TBB47,1,29/05/2024,yes,2,3,2
2024,TBB47,1,29/05/2024,yes,2,2,1
2024,TBB47,1,29/05/2024,yes,3,2,1
2024,TBB47,1,29/05/2024,yes,3,3,1
2024,TBB47,1,29/05/2024,yes,3,2,1
2024,TBB47,1,29/05/2024,yes,4,3,1
2024,TBB47,1,29/05/2024,yes,5,3,1
2024,TBB47,2,30/05/2024,yes,1,2,1
2024,TBB47,2,30/05/2024,yes,1,3,1
2024,TBB47,2,30/05/2024,yes,2,3,2
2024,TBB47,2,30/05/2024,yes,2,3,1
2024,TBB47,2,30/05/2024,yes,2,1,1
2024,TBB47,2,30/05/2024,yes,3,3,1
2024,TBB47,2,30/05/2024,yes,3,2,1
2024,TBB47,2,30/05/2024,yes,3,3,1
2024,TBB47,2,30/05/2024,yes,3,2,1
2024,TBB47,2,30/05/2024,yes,4,3,1
2024,TBB47,2,30/05/2024,yes,5,3,1
2024,TBB48,1,30/05/2024,no,1,,0
2024,TBB48,1,30/05/2024,no,2,,0
2024,TBB48,1,30/05/2024,no,3,,0
2024,TBB48,1,30/05/2024,no,4,,0
2024,TBB48,1,30/05/2024,yes,5,2,1
2024,TBB48,1,30/05/2024,yes,5,2,1
2024,TBB48,2,5/06/2024,no,1,,0
2024,TBB48,2,5/06/2024,no,2,,0
2024,TBB48,2,5/06/2024,no,3,,0
2024,TBB48,2,5/06/2024,no,4,,0
2024,TBB48,2,5/06/2024,yes,5,3,1
2024,TBB48,2,5/06/2024,yes,5,2,1
2024,TBB49,1,30/05/2024,yes,1,3,3
2024,TBB49,1,30/05/2024,yes,1,2,1
2024,TBB49,1,30/05/2024,yes,2,1,1
2024,TBB49,1,30/05/2024,yes,2,3,2
2024,TBB49,1,30/05/2024,yes,2,2,1
2024,TBB49,1,30/05/2024,yes,2,3,1
2024,TBB49,1,30/05/2024,yes,2,2,1
2024,TBB49,1,30/05/2024,yes,3,1,1
2024,TBB49,1,30/05/2024,yes,3,3,2
2024,TBB49,1,30/05/2024,yes,3,2,1
2024,TBB49,1,30/05/2024,yes,3,2,2
2024,TBB49,1,30/05/2024,yes,4,3,2
2024,TBB49,1,30/05/2024,yes,4,2,1
2024,TBB49,1,30/05/2024,no,5,,0
2024,TBB49,2,5/06/2024,yes,1,3,1
2024,TBB49,2,5/06/2024,yes,1,1,1
2024,TBB49,2,5/06/2024,yes,1,2,1
2024,TBB49,2,5/06/2024,yes,2,1,1
2024,TBB49,2,5/06/2024,yes,2,1,1
2024,TBB49,2,5/06/2024,yes,2,2,1
2024,TBB49,2,5/06/2024,yes,2,2,1
2024,TBB49,2,5/06/2024,yes,3,2,1
2024,TBB49,2,5/06/2024,yes,3,1,1
2024,TBB49,2,5/06/2024,yes,3,3,1
2024,TBB49,2,5/06/2024,no,4,,0
2024,TBB49,2,5/06/2024,no,5,,0
2024,TBB50,1,7/06/2024,yes,1,1,1
2024,TBB50,1,7/06/2024,yes,1,3,1
2024,TBB50,1,7/06/2024,no,2,,0
2024,TBB50,1,7/06/2024,yes,3,3,1
2024,TBB50,1,7/06/2024,yes,3,2,1
2024,TBB50,1,7/06/2024,yes,4,3,1
2024,TBB50,1,7/06/2024,yes,4,1,1
2024,TBB50,1,7/06/2024,yes,4,2,1
2024,TBB50,1,7/06/2024,yes,5,2,1
2024,TBB50,1,7/06/2024,yes,5,1,1
2024,TBB50,1,7/06/2024,yes,5,3,1
2024,TBB50,2,9/06/2024,no,1,,0
2024,TBB50,2,9/06/2024,yes,2,3,1
2024,TBB50,2,9/06/2024,yes,3,2,1
2024,TBB50,2,9/06/2024,yes,4,1,1
2024,TBB50,2,9/06/2024,yes,4,3,1
2024,TBB50,2,9/06/2024,yes,5,3,1
2024,TBB50,2,9/06/2024,yes,5,2,1
2024,TBB51,1,4/06/2024,no,1,,0
2024,TBB51,1,4/06/2024,no,2,,0
2024,TBB51,1,4/06/2024,no,3,,0
2024,TBB51,1,4/06/2024,no,4,,0
2024,TBB51,1,4/06/2024,no,5,,0
2024,TBB52,1,20/05/2024,no,1,,0
2024,TBB52,1,20/05/2024,yes,2,3,1
2024,TBB52,1,20/05/2024,yes,2,2,1
2024,TBB52,1,20/05/2024,yes,2,1,1
2024,TBB52,1,20/05/2024,yes,3,2,1
2024,TBB52,1,20/05/2024,yes,3,2,2
2024,TBB52,1,20/05/2024,yes,3,3,1
2024,TBB52,1,20/05/2024,yes,4,3,1
2024,TBB52,1,20/05/2024,yes,5,3,1
2024,TBB52,1,20/05/2024,yes,5,1,1
2024,TBB52,2,21/05/2024,no,1,,0
2024,TBB52,2,21/05/2024,yes,2,2,1
2024,TBB52,2,21/05/2024,yes,2,1,1
2024,TBB52,2,21/05/2024,yes,2,3,1
2024,TBB52,2,21/05/2024,yes,2,3,1
2024,TBB52,2,21/05/2024,yes,3,3,1
2024,TBB52,2,21/05/2024,yes,3,3,1
2024,TBB52,2,21/05/2024,yes,4,2,1
2024,TBB52,2,21/05/2024,yes,5,3,1
2024,TBB52,2,21/05/2024,yes,5,1,1
2024,TBB53,1,28/05/2024,yes,1,3,1
2024,TBB53,1,28/05/2024,no,2,,0
2024,TBB53,1,28/05/2024,no,3,,0
2024,TBB53,1,28/05/2024,no,4,,0
2024,TBB53,1,28/05/2024,no,5,,0
2024,TBB53,2,30/05/2024,yes,1,3,2
2024,TBB53,2,30/05/2024,no,2,,0
2024,TBB53,2,30/05/2024,no,3,,0
2024,TBB53,2,30/05/2024,no,4,,0
2024,TBB53,2,30/05/2024,no,5,,0
2024,TBB54,1,21/05/2024,no,1,,0
2024,TBB54,1,21/05/2024,no,2,,0
2024,TBB54,1,21/05/2024,no,3,,0
2024,TBB54,1,21/05/2024,no,4,,0
2024,TBB54,1,21/05/2024,no,5,,0
2024,TBB55,1,6/06/2024,no,1,,0
2024,TBB55,1,6/06/2024,no,2,,0
2024,TBB55,1,6/06/2024,no,3,,0
2024,TBB55,1,6/06/2024,no,4,,0
2024,TBB55,1,6/06/2024,no,5,,0
2024,TBB56,1,29/05/2024,yes,1,1,1
2024,TBB56,1,29/05/2024,yes,2,3,2
2024,TBB56,1,29/05/2024,no,3,,0
2024,TBB56,1,29/05/2024,yes,4,3,1
2024,TBB56,1,29/05/2024,yes,4,1,1
2024,TBB56,1,29/05/2024,yes,5,3,1
2024,TBB56,2,31/05/2024,no,1,,0
2024,TBB56,2,31/05/2024,yes,2,3,1
2024,TBB56,2,31/05/2024,yes,2,2,1
2024,TBB56,2,31/05/2024,yes,3,1,1
2024,TBB56,2,31/05/2024,yes,3,3,1
2024,TBB56,2,31/05/2024,yes,4,3,1
2024,TBB56,2,31/05/2024,yes,5,3,1
2024,TBB57,1,24/05/2024,no,1,,0
2024,TBB57,1,24/05/2024,no,2,,0
2024,TBB57,1,24/05/2024,no,3,,0
2024,TBB57,1,24/05/2024,no,4,,0
2024,TBB57,1,24/05/2024,no,5,,0
2024,TBB58,1,3/06/2024,yes,1,3,1
2024,TBB58,1,3/06/2024,no,2,,0
2024,TBB58,1,3/06/2024,no,3,,0
2024,TBB58,1,3/06/2024,yes,4,1,1
2024,TBB58,1,3/06/2024,yes,4,3,1
2024,TBB58,1,3/06/2024,yes,4,3,1
2024,TBB58,1,3/06/2024,yes,5,1,1
2024,TBB58,1,3/06/2024,yes,5,2,1
2024,TBB58,1,3/06/2024,yes,5,3,1
2024,TBB58,2,4/06/2024,no,1,,0
2024,TBB58,2,4/06/2024,no,2,,0
2024,TBB58,2,4/06/2024,yes,3,3,1
2024,TBB58,2,4/06/2024,yes,4,3,1
2024,TBB58,2,4/06/2024,yes,4,2,1
2024,TBB58,2,4/06/2024,yes,4,2,1
2024,TBB58,2,4/06/2024,yes,5,1,1
2024,TBB58,2,4/06/2024,yes,5,3,1
2024,TBB58,2,4/06/2024,yes,5,2,1
2024,TBB59,1,2/06/2024,no,1,,0
2024,TBB59,1,2/06/2024,no,2,,0
2024,TBB59,1,2/06/2024,yes,3,2,2
2024,TBB59,1,2/06/2024,yes,3,3,1
2024,TBB59,1,2/06/2024,no,4,,0
2024,TBB59,1,2/06/2024,no,5,,0
2024,TBB59,2,3/06/2024,no,1,,0
2024,TBB59,2,3/06/2024,no,2,,0
2024,TBB59,2,3/06/2024,yes,3,2,1
2024,TBB59,2,3/06/2024,yes,4,2,1
2024,TBB59,2,3/06/2024,yes,4,3,2
2024,TBB59,2,3/06/2024,yes,5,3,1
2024,TBB60,1,8/06/2024,no,1,,0
2024,TBB60,1,8/06/2024,no,2,,0
2024,TBB60,1,8/06/2024,no,3,,0
2024,TBB60,1,8/06/2024,no,4,,0
2024,TBB60,1,8/06/2024,no,5,,0
2024,TBB61,1,9/06/2024,no,1,,0
2024,TBB61,1,9/06/2024,no,2,,0
2024,TBB61,1,9/06/2024,no,3,,0
2024,TBB61,1,9/06/2024,no,4,,0
2024,TBB61,1,9/06/2024,no,5,,0
2024,TBB62,1,20/05/2024,no,1,,0
2024,TBB62,1,20/05/2024,no,2,,0
2024,TBB62,1,20/05/2024,no,3,,0
2024,TBB62,1,20/05/2024,no,4,,0
2024,TBB62,1,20/05/2024,yes,5,3,1
2024,TBB62,2,22/05/2024,no,1,,0
2024,TBB62,2,22/05/2024,no,2,,0
2024,TBB62,2,22/05/2024,no,3,,0
2024,TBB62,2,22/05/2024,no,4,,0
2024,TBB62,2,22/05/2024,no,5,,0
2024,TBB63,1,1/06/2024,no,1,,0
2024,TBB63,1,1/06/2024,no,2,,0
2024,TBB63,1,1/06/2024,no,3,,0
2024,TBB63,1,1/06/2024,no,4,,0
2024,TBB63,1,1/06/2024,no,5,,0
2024,TBB64,1,4/06/2024,no,1,,0
2024,TBB64,1,4/06/2024,no,2,,0
2024,TBB64,1,4/06/2024,no,3,,0
2024,TBB64,1,4/06/2024,no,4,,0
2024,TBB64,1,4/06/2024,no,5,,0
2024,TBB65,1,29/05/2024,no,1,,0
2024,TBB65,1,29/05/2024,no,2,,0
2024,TBB65,1,29/05/2024,no,3,,0
2024,TBB65,1,29/05/2024,no,4,,0
2024,TBB65,1,29/05/2024,no,5,,0
2024,TBB65,2,3/06/2024,no,1,,0
2024,TBB65,2,3/06/2024,no,2,,0
2024,TBB65,2,3/06/2024,no,3,,0
2024,TBB65,2,3/06/2024,no,4,,0
2024,TBB65,2,3/06/2024,no,5,,0
2024,TBB66,1,5/06/2024,no,1,,0
2024,TBB66,1,5/06/2024,no,2,,0
2024,TBB66,1,5/06/2024,no,3,,0
2024,TBB66,1,5/06/2024,no,4,,0
2024,TBB66,1,5/06/2024,no,5,,0
2024,TBB67,1,20/05/2024,yes,1,3,1
2024,TBB67,1,20/05/2024,yes,1,2,1
2024,TBB67,1,20/05/2024,yes,2,3,1
2024,TBB67,1,20/05/2024,yes,2,3,1
2024,TBB67,1,20/05/2024,yes,2,2,1
2024,TBB67,1,20/05/2024,no,3,,0
2024,TBB67,1,20/05/2024,no,4,,0
2024,TBB67,1,20/05/2024,no,5,,0
2024,TBB67,2,22/05/2024,yes,1,2,1
2024,TBB67,2,22/05/2024,yes,1,3,2
2024,TBB67,2,22/05/2024,yes,2,2,1
2024,TBB67,2,22/05/2024,yes,2,3,1
2024,TBB67,2,22/05/2024,yes,2,2,1
2024,TBB67,2,22/05/2024,no,3,,0
2024,TBB67,2,22/05/2024,no,4,,0
2024,TBB67,2,22/05/2024,no,5,,0
2024,TBB68,1,4/06/2024,no,1,,0
2024,TBB68,1,4/06/2024,no,2,,0
2024,TBB68,1,4/06/2024,no,3,,0
2024,TBB68,1,4/06/2024,no,4,,0
2024,TBB68,1,4/06/2024,no,5,,0
2024,TBB69,1,25/05/2024,no,1,,0
2024,TBB69,1,25/05/2024,yes,2,3,1
2024,TBB69,1,25/05/2024,yes,2,2,1
2024,TBB69,1,25/05/2024,yes,3,3,2
2024,TBB69,1,25/05/2024,yes,3,1,1
2024,TBB69,1,25/05/2024,yes,4,3,1
2024,TBB69,1,25/05/2024,yes,4,3,1
2024,TBB69,1,25/05/2024,yes,4,2,1
2024,TBB69,1,25/05/2024,yes,5,3,2
2024,TBB69,2,29/05/2024,no,1,,0
2024,TBB69,2,29/05/2024,yes,2,3,1
2024,TBB69,2,29/05/2024,yes,3,3,1
2024,TBB69,2,29/05/2024,yes,4,3,1
2024,TBB69,2,29/05/2024,yes,4,2,1
2024,TBB69,2,29/05/2024,yes,4,3,1
2024,TBB69,2,29/05/2024,yes,5,2,1
2024,TBB69,2,29/05/2024,yes,5,3,1
2024,TBB70,1,2/06/2024,no,1,,0
2024,TBB70,1,2/06/2024,no,2,,0
2024,TBB70,1,2/06/2024,no,3,,0
2024,TBB70,1,2/06/2024,no,4,,0
2024,TBB70,1,2/06/2024,no,5,,0
2024,TBB71,1,3/06/2024,yes,1,2,1
2024,TBB71,1,3/06/2024,yes,1,3,1
2024,TBB71,1,3/06/2024,no,2,,0
2024,TBB71,1,3/06/2024,no,3,,0
2024,TBB71,1,3/06/2024,no,4,,0
2024,TBB71,1,3/06/2024,no,5,,0
2024,TBB71,2,4/06/2024,yes,1,3,2
2024,TBB71,2,4/06/2024,no,2,,0
2024,TBB71,2,4/06/2024,no,3,,0
2024,TBB71,2,4/06/2024,no,4,,0
2024,TBB71,2,4/06/2024,no,5,,0
2024,TBB72,1,29/05/2024,no,1,,0
2024,TBB72,1,29/05/2024,yes,2,2,1
2024,TBB72,1,29/05/2024,yes,3,2,1
2024,TBB72,1,29/05/2024,no,4,,0
2024,TBB72,1,29/05/2024,no,5,,0
2024,TBB72,2,30/05/2024,no,1,,0
2024,TBB72,2,30/05/2024,no,2,,0
2024,TBB72,2,30/05/2024,yes,3,2,1
2024,TBB72,2,30/05/2024,no,4,,0
2024,TBB72,2,30/05/2024,no,5,,0
2024,TBB73,1,25/05/2024,no,1,,0
2024,TBB73,1,25/05/2024,no,2,,0
2024,TBB73,1,25/05/2024,no,3,,0
2024,TBB73,1,25/05/2024,no,4,,0
2024,TBB73,1,25/05/2024,no,5,,0
2024,TBB74,1,20/05/2024,no,1,,0
2024,TBB74,1,20/05/2024,no,2,,0
2024,TBB74,1,20/05/2024,no,3,,0
2024,TBB74,1,20/05/2024,no,4,,0
2024,TBB74,1,20/05/2024,no,5,,0
2024,TBB75,1,8/06/2024,no,1,,0
2024,TBB75,1,8/06/2024,no,2,,0
2024,TBB75,1,8/06/2024,no,3,,0
2024,TBB75,1,8/06/2024,no,4,,0
2024,TBB75,1,8/06/2024,no,5,,0
2024,TBB76,1,5/06/2024,no,1,,0
2024,TBB76,1,5/06/2024,no,2,,0
2024,TBB76,1,5/06/2024,no,3,,0
2024,TBB76,1,5/06/2024,no,4,,0
2024,TBB76,1,5/06/2024,no,5,,0
2024,TBB76,2,7/06/2024,yes,1,1,1
2024,TBB76,2,7/06/2024,yes,1,3,2
