"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phia[34]",0.421114610650897,0.0603907407327325,0.298417177643857,0.387448840808995,0.41983614812115,0.452657829633709,0.551247796963605,1.00019629141093,40000,0,1,"phia[34]"
"phia[35]",0.421606499480689,0.0601444530353945,0.300441899290829,0.388294185494726,0.420392203847615,0.453199062140613,0.551427933159185,1.00016314130625,40000,0,1,"phia[35]"
"phia[36]",0.421307302983852,0.0602901302659541,0.299800929046795,0.388187177232544,0.420009353900595,0.452780220581112,0.55139083274965,1.00022599039006,40000,0,1,"phia[36]"
"phia[37]",0.421374194261097,0.0601082467067788,0.300151585710238,0.38822082743709,0.419984544555012,0.45226218087228,0.553046685386144,1.00023026928926,28902,0,1,"phia[37]"
"phia[38]",0.421407888763876,0.0598669671463217,0.30008702298499,0.388399811482739,0.42031228435183,0.45250659204426,0.551243130100416,1.00004037848296,40000,0,1,"phia[38]"
"phia[39]",0.421411923251579,0.0601290464703668,0.300304755588834,0.388609110317267,0.419975776132567,0.452328886443473,0.551443096201728,1.00023361653245,28669,0,1,"phia[39]"
"phia[40]",0.421419715814549,0.0597337029255074,0.3007651211593,0.388769194646231,0.420091292491072,0.452674233775751,0.550369625175512,1.00007688116805,40000,0,1,"phia[40]"
"phia[41]",0.421793019206642,0.0606933543081348,0.300044028166381,0.388610619218769,0.420200571383396,0.453045367436093,0.554641863211427,1.00018428402605,40000,0,1,"phia[41]"
"phia[42]",0.421174334925792,0.0599624975640289,0.299525229379762,0.388277989936839,0.419773516653701,0.452430821387931,0.55171627506162,1.00003609203175,40000,0,1,"phia[42]"
"fec1[1]",3.18213105066615,0.618262909040322,1.99081589227414,2.85428052728554,3.16541364934391,3.45661432074758,4.58643541909216,1.00044492954851,37866,0,1,"fec1[1]"
"fec1[2]",3.44024232867495,0.728342041085599,2.28931794105973,3.03113420197244,3.30795361258821,3.72161393666806,5.28490502962903,1.00105252471134,4477,0,1,"fec1[2]"
"fec1[3]",3.48987231748742,0.755496654938565,2.30891134582619,3.05907376636729,3.34114471502467,3.78554351644198,5.40490927386683,1.00035228033759,7771,0,1,"fec1[3]"
"fec1[4]",3.42979056472183,0.729622013671971,2.25819508337534,3.0232321460867,3.30396369774535,3.7107323409021,5.23793147763013,1.0018076536653,2944,0,1,"fec1[4]"
"fec1[5]",3.36860320016205,0.695301897911423,2.1839310258453,2.99016386434886,3.27209487214698,3.64372092086873,5.08158552649212,1.00039572550825,7911,0,1,"fec1[5]"
"fec1[6]",3.38487449792556,0.713616897264589,2.18455094630226,2.99383031571628,3.27481485399726,3.66803288911815,5.15945523512737,1.00038937239711,11553,0,1,"fec1[6]"
"fec1[7]",3.34883028588681,0.713543208386305,2.13321217780152,2.96755055599849,3.25248781073341,3.62262072202518,5.07516162876056,1.00149628714283,5318,0,1,"fec1[7]"
"fec1[8]",3.34190286587634,0.738261030703359,2.16031199464318,2.95310556858813,3.23783527839431,3.59219337883647,5.18936419770835,1.00109436979962,3602,0,1,"fec1[8]"
"fec1[9]",2.87611954796335,0.626772623862417,1.51070687068733,2.51308084993967,2.968833198094,3.25922981461806,4.02880264338961,1.00011739224989,40000,0,1,"fec1[9]"
"fec1[10]",2.86733790616013,0.643139276117203,1.46916477600084,2.49376764493562,2.96321907790575,3.25712190923428,4.0225980160878,1.00061938346291,4052,0,1,"fec1[10]"
"fec1[11]",3.15571335099074,0.710042210009842,1.81473713726226,2.79642322339194,3.13999340559907,3.43940630546439,4.76702910415994,1.00048508656365,8973,0,1,"fec1[11]"
"fec1[12]",3.05319268480717,0.678087870748015,1.63893000960396,2.7052789312442,3.08927451319494,3.37718389293523,4.487760566767,1.00020357471883,20311,0,1,"fec1[12]"
"fec1[13]",3.49933387679006,0.985122346276446,2.16832156198471,3.00910496919722,3.29780693968911,3.7562082726519,5.97051141673095,1.00215016784117,9364,0,1,"fec1[13]"
"fec1[14]",3.55569420867682,0.98996082315557,2.22569499691364,3.03318042185588,3.32221253565349,3.82021688509652,6.20893573926076,1.00103034996558,14649,0,1,"fec1[14]"
"fec1[15]",3.59086799991123,1.02309410741617,2.28570526721312,3.05387089586547,3.34206115462273,3.84620866702708,6.28181911553564,1.00067897781011,11113,0,1,"fec1[15]"
"fec1[16]",3.15009258037586,0.710248134651357,1.78181355544821,2.79293054566646,3.14137204134355,3.44450671934363,4.75629744759266,1.00036602977183,40000,0,1,"fec1[16]"
"fec1[17]",2.93448248779988,0.675889846319629,1.4510796254044,2.57706563575685,3.01770842418079,3.30561203897004,4.21635221205673,1.00045221179347,23209,0,1,"fec1[17]"
"fec1[18]",3.12038789326768,0.738669053027503,1.70247010106452,2.75083370237642,3.11887150463649,3.42315511246709,4.76211243716425,1.00067188939309,6223,0,1,"fec1[18]"
"fec1[19]",3.04261342751141,0.709742476469587,1.57388429275533,2.68422386736556,3.08448363144204,3.37618918180304,4.53212937630169,1.00027053308064,40000,0,1,"fec1[19]"
"fec1[20]",3.14083097420981,0.78465116378356,1.67286365461305,2.76530337630663,3.13250733110798,3.43950907394709,4.88330448705643,1.00021475513008,40000,0,1,"fec1[20]"
"fec1[21]",3.31828241666032,0.948079539519247,1.85099036380408,2.88153967404706,3.20543496557528,3.56633862217651,5.54752225219396,1.00079912050552,25075,0,1,"fec1[21]"
"fec1[22]",3.29773344125041,1.00200869056526,1.80974877777371,2.86477039957336,3.19450845520792,3.54657930041702,5.50010976711225,1.00049382210811,40000,0,1,"fec1[22]"
"fec1[23]",3.2932927844938,0.940324057783438,1.79099071361303,2.86805900394412,3.19713762928331,3.547348258783,5.51567261315569,1.00022702545899,40000,0,1,"fec1[23]"
"fec1[24]",3.30924983433803,0.996069498292987,1.82619606076793,2.86938285267013,3.19893154879122,3.55142548590283,5.59912333377716,1.00098118914489,40000,0,1,"fec1[24]"
"fec1[25]",3.30384693520908,1.07835621087985,1.81227098333547,2.86109316976941,3.1934151261807,3.54685538548701,5.58410903215685,1.00709580487622,40000,0,1,"fec1[25]"
"fec1[26]",3.29757546568601,0.992560396245405,1.81390348543394,2.86545853198608,3.19402936452589,3.54731640923699,5.5127444512324,1.00199237374218,40000,0,1,"fec1[26]"
"fec1[27]",3.29914555993277,1.0243785184933,1.82227341831819,2.86465741223777,3.19559116799704,3.5467167869234,5.51348792392702,1.00451207064065,24242,0,1,"fec1[27]"
"fec1[28]",3.30374171940316,1.00462542209748,1.8120917444311,2.86938323886739,3.19656052010734,3.55147498891414,5.50488503318528,1.00071657769812,40000,0,1,"fec1[28]"
"fec1[29]",3.28383488966225,0.956608560796017,1.82394453336028,2.85967495656919,3.19038054032249,3.53483196015662,5.47332148261128,1.00030197037648,40000,0,1,"fec1[29]"
"fec1[30]",3.30453527669878,1.06220017512897,1.81612253871234,2.86980376305696,3.19469000466868,3.55311332968672,5.52519533598873,1.00694730739462,26433,0,1,"fec1[30]"
"fec1[31]",3.29815049969858,0.984497918462164,1.81173845838602,2.86562031279748,3.19758151421309,3.54402507615998,5.48681918289687,1.00268258504925,30097,0,1,"fec1[31]"
"fec1[32]",3.29729281303225,0.98006889109337,1.81932400212019,2.86723736640495,3.19311770824271,3.54518359561083,5.50286457190762,1.00126691199499,40000,0,1,"fec1[32]"
"fec1[33]",3.29684082572503,0.983351752162883,1.79261611478533,2.86344204502504,3.19050104012544,3.55084101598439,5.5625455643512,1.00006572057012,40000,0,1,"fec1[33]"
"fec1[34]",3.30350953899359,0.977058022901589,1.82364273061063,2.86083412000401,3.19469532846771,3.54507706929185,5.59688657307906,1.00131950493584,40000,0,1,"fec1[34]"
"fec1[35]",3.30714614542337,1.0231767369372,1.83353423853045,2.86844084011891,3.19506010903603,3.55183000230697,5.61682407678778,1.00730800125733,40000,0,1,"fec1[35]"
"fec1[36]",3.30183464704012,0.995405762886498,1.81767976267671,2.86881511027669,3.19538972692954,3.55199516505692,5.52755811195317,1.0015797811686,39302,0,1,"fec1[36]"
"fec1[37]",3.30089382884904,0.964233407064845,1.82596975557959,2.87122279252047,3.19672287572794,3.5500219233065,5.51957121683383,1.00033345875322,26415,0,1,"fec1[37]"
"fec1[38]",3.30698753864258,1.03422014310911,1.82262320469525,2.8722917853073,3.19633846001501,3.55330937904344,5.55763334262712,1.00391021453742,23508,0,1,"fec1[38]"
"fec1[39]",3.30154217743699,0.998519294979598,1.82307291110094,2.86384033172627,3.19627011744589,3.54939395255916,5.58090319951691,1.00484164092548,29295,0,1,"fec1[39]"
"fec1[40]",3.29406857731305,0.981447512591171,1.80853659684046,2.86130563114102,3.19407428924597,3.54403754413099,5.46359352922561,1.00364434698024,17763,0,1,"fec1[40]"
"fec1[41]",3.30265691100746,0.983761708204996,1.82995513243933,2.86843591242416,3.19420818627969,3.55111168658908,5.53227630561909,1.001138836612,40000,0,1,"fec1[41]"
"fec1[42]",3.29763790188978,0.973378763136477,1.79849804847688,2.86518789939355,3.1962506569779,3.55358106430709,5.51298445674635,1.0005944596136,40000,0,1,"fec1[42]"
"fec2[1]",1.80615256623244,0.533815583598528,0.968937423568363,1.53836557531587,1.74580406910133,1.97660219887054,3.05962972700314,1.00008004567975,40000,0,1,"fec2[1]"
"fec2[2]",1.8153230346814,0.56768610197367,0.990310304034631,1.54058669988883,1.74663995344092,1.98192425188863,3.09870235463755,1.00101810552112,40000,0,1,"fec2[2]"
"fec2[3]",1.81214932129195,0.608478344488601,0.987529741732913,1.5373612624035,1.74346871551559,1.97317229244183,3.10421219598748,1.00651371497619,40000,0,1,"fec2[3]"
"fec2[4]",1.80869212561917,0.566229537150597,0.988918810360253,1.53645615830848,1.74733660725846,1.97555336441421,3.07684892120521,1.00313957595145,18104,0,1,"fec2[4]"
"fec2[5]",1.80954416169319,0.583225281548764,0.99324131921256,1.5379635424907,1.74575634756009,1.97326971815048,3.0821494915424,1.005195482647,40000,0,1,"fec2[5]"
"fec2[6]",1.81213228408292,0.570444137331522,0.982458288609327,1.54184604845261,1.74781584132325,1.97822955766526,3.0722626578109,1.00071737834106,40000,0,1,"fec2[6]"
"fec2[7]",1.80106690149203,0.54124344931008,0.986431274257504,1.53477129919761,1.74176732979394,1.9695468485614,3.01847662868282,1.00014771868104,40000,0,1,"fec2[7]"
"fec2[8]",1.81272015778534,0.597573411727109,0.980594338701891,1.54183143243129,1.74651402216174,1.97687408777221,3.0535280496966,1.00428702229002,30379,0,1,"fec2[8]"
"fec2[9]",1.80941957404611,0.560561281998462,0.983713115057998,1.53363214190777,1.74727421215314,1.976118368163,3.06879039827321,1.00233847923844,39639,0,1,"fec2[9]"
"fec2[10]",1.80879304968781,0.557116534977319,0.984844158173812,1.53786361051492,1.74576764237896,1.9748539081492,3.08210746232915,1.00097095432889,40000,0,1,"fec2[10]"
"fec2[11]",1.80866607548303,0.561754547664537,0.970837073669424,1.53621801228396,1.74585971248031,1.97664991440217,3.08082756816834,1.0000645620931,35879,0,1,"fec2[11]"
"fec2[12]",1.81157269388274,0.551588713796614,0.98946306775741,1.53805838531861,1.74469627466492,1.97862042775779,3.10370142322727,1.00101360770443,40000,0,1,"fec2[12]"
"fec2[13]",1.81446878399706,0.583675889752161,0.994546094839746,1.53881031719942,1.74866835133086,1.97976111784355,3.11272984726315,1.00632616507724,40000,0,1,"fec2[13]"
"fec2[14]",1.81153907334754,0.565777075368667,0.97959896677674,1.53618118929924,1.74827311335738,1.97771795368069,3.07391586516148,1.0014691149829,40000,0,1,"fec2[14]"
"fec2[15]",1.8109317945796,0.549820430945575,0.982466691116946,1.53953130091489,1.74887625695498,1.97613292355065,3.07411317712921,1.00020465433229,39905,0,1,"fec2[15]"
"fec2[16]",1.81351976687108,0.579834288176238,0.988552738919409,1.54204237617768,1.74804960961142,1.97558168519376,3.07820278326186,1.00288444863966,40000,0,1,"fec2[16]"
"fec2[17]",1.81119138229493,0.566910301204354,0.982920391876496,1.53716045186263,1.7485015325722,1.9780802598076,3.10272155283935,1.00463000951124,35184,0,1,"fec2[17]"
"fec2[18]",1.80684663537413,0.556594142802201,0.980505563886343,1.53443883210346,1.74537694701305,1.97600347251685,3.0640966335098,1.00341045578131,29520,0,1,"fec2[18]"
"fec2[19]",1.81190415008184,0.559967540125942,0.986229393539461,1.53731973027298,1.74735592198213,1.97627923194934,3.09933219991095,1.0012488111611,40000,0,1,"fec2[19]"
"fec2[20]",1.80904040659637,0.556285914113068,0.984381335090165,1.53674362575197,1.74579779101272,1.97662155118712,3.05091799219522,1.00073702813325,40000,0,1,"fec2[20]"
"db[1,1]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,1]"
"db[2,1]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,1]"
"db[3,1]",0.249745923784793,0.0501503473794513,0.150786818434751,0.216623682503809,0.2499142022564,0.283567670046325,0.348142678658476,1.0000682654314,34205,0,1,"db[3,1]"
"db[4,1]",0.250325136145374,0.0497770468823042,0.152930170456308,0.216602374625517,0.250290671022452,0.283836243259466,0.348009466348355,0.999990602980881,40000,0,1,"db[4,1]"
"db[5,1]",0.249499330742473,0.0499817920362668,0.151619623657115,0.215733441771959,0.249469520386463,0.283754731200807,0.347217704392455,1.00000331277005,40000,0,1,"db[5,1]"
"db[6,1]",0.249984461191218,0.0497552209214256,0.152009220614854,0.2165054162341,0.250180585986011,0.28346664191783,0.347497843813194,0.999994962348066,40000,0,1,"db[6,1]"
"db[7,1]",0.250318049798352,0.0500290473666458,0.152645546427698,0.216717152286162,0.249958554643662,0.284033168695616,0.348847052951575,1.00001733762531,40000,0,1,"db[7,1]"
"db[8,1]",0.249938573819525,0.0497876484437762,0.15281548215255,0.216435023106171,0.249819282910663,0.283644791767705,0.347611578775133,0.999990480054592,40000,0,1,"db[8,1]"
"db[1,2]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,2]"
"db[2,2]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,2]"
"db[3,2]",0.25017795504276,0.0500254469302699,0.152845367870023,0.216523037189421,0.24997352496153,0.28348476340526,0.348977957665468,1.00002020497165,40000,0,1,"db[3,2]"
"db[4,2]",0.250083881212169,0.0496898114331196,0.151757699171538,0.21672318130705,0.25022449282848,0.283551807916445,0.347820781290532,1.00003329451098,40000,0,1,"db[4,2]"
"db[5,2]",0.250132102509456,0.0497338156000447,0.152148684698051,0.216684207801518,0.250207368131762,0.283810837296261,0.347305082729318,1.00001567242119,40000,0,1,"db[5,2]"
"db[6,2]",0.250201047287316,0.0498495226327327,0.151403259806066,0.216854840047721,0.250298232405943,0.283631111799061,0.347636618026437,1.00014696289232,22467,0,1,"db[6,2]"
"db[7,2]",0.250246690481649,0.0501371526676683,0.151271803114956,0.216384889139639,0.250530188177323,0.284055351107745,0.347826901390946,1.00000794217718,40000,0,1,"db[7,2]"
"db[8,2]",0.250264529614268,0.0501203031828408,0.152310555846397,0.216372418456736,0.250309116251839,0.284296127085955,0.348873409473767,1.00001476636829,40000,0,1,"db[8,2]"
"db[1,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,3]"
"db[2,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,3]"
"db[3,3]",0.249735877245864,0.0500688264310476,0.15156648249573,0.215860302618694,0.249772082219221,0.283430456691719,0.348651757740471,1.00001254050335,40000,0,1,"db[3,3]"
"db[4,3]",0.249622182288689,0.0501671156136333,0.15081808664864,0.215766583704154,0.24966914725851,0.283518292417574,0.347484108257548,0.999996983525116,40000,0,1,"db[4,3]"
"db[5,3]",0.249750104243959,0.0499294881427819,0.152477585708451,0.216075647265248,0.249490708434615,0.283714506301205,0.347056200292071,1.00013869676916,14195,0,1,"db[5,3]"
"db[6,3]",0.249616975579639,0.0500697380055585,0.151751032384113,0.215646305621724,0.249807602206231,0.283554557547857,0.347728033311063,1.00001505059868,39514,0,1,"db[6,3]"
"db[7,3]",0.249880822388655,0.0497413191472399,0.153287211279236,0.216147429583969,0.249950982967,0.283980077621155,0.3468742499331,1.00000297006563,40000,0,1,"db[7,3]"
"db[8,3]",0.250130665730811,0.0503357062527829,0.151334193685234,0.216216863109857,0.250116764970483,0.283590976787767,0.349402007324316,1.00014942956698,16401,0,1,"db[8,3]"
"db[1,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,4]"
"db[2,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,4]"
"db[3,4]",0.250125586912495,0.0497394032513582,0.152610726418604,0.216733325646944,0.250158382161691,0.283782351290228,0.347221892426179,1.00016904612572,19437,0,1,"db[3,4]"
"db[4,4]",0.2500425286069,0.0502837525520696,0.15200503929725,0.216328892987939,0.249861015198002,0.2837656176396,0.348815400562508,1.00011087213997,17808,0,1,"db[4,4]"
"db[5,4]",0.250143470979479,0.0500376126471882,0.151770604790542,0.216442263502327,0.250129602615602,0.284273838826137,0.347739595219344,1.0000107217603,40000,0,1,"db[5,4]"
"db[6,4]",0.250316389078696,0.0503029119400238,0.152883521442673,0.216064610177629,0.250448089271678,0.284333834350478,0.348977682348564,0.99998314670334,40000,0,1,"db[6,4]"
"db[7,4]",0.250190167326191,0.0498186998107061,0.152916345900888,0.216621937316903,0.250175034998056,0.283920197064247,0.34756221774956,1.00003616737511,31353,0,1,"db[7,4]"
"db[8,4]",0.250103501713506,0.0499377452627112,0.152441490549589,0.216272644552255,0.25031152289375,0.283663636296203,0.348337818114302,1.00005046093282,26840,0,1,"db[8,4]"
"db[1,5]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,5]"
"db[2,5]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,5]"
"db[3,5]",0.249783539045307,0.0499632352598216,0.151338604412541,0.216607924100672,0.249745896351528,0.2834855227787,0.347600712116013,1.00001552054623,40000,0,1,"db[3,5]"
"db[4,5]",0.249781605721589,0.0502019541236861,0.15138060600072,0.216112772625784,0.249544474065269,0.283476365028786,0.348458844159906,1.00005516286342,25855,0,1,"db[4,5]"
"db[5,5]",0.250254906207783,0.0499312628813059,0.153028854002748,0.216559186117887,0.250114156461586,0.284142666747895,0.347743038691183,0.999965296940074,40000,0,1,"db[5,5]"
"db[6,5]",0.249789046586898,0.0497734094561729,0.152375382214211,0.216387731916887,0.249671578541946,0.283492655690361,0.347206977725086,0.999984787446447,40000,0,1,"db[6,5]"
"db[7,5]",0.249941424494519,0.050070290160852,0.152401657612196,0.216016051141811,0.249940511947592,0.283611511910792,0.34848760261844,1.00000585912077,40000,0,1,"db[7,5]"
"db[8,5]",0.250144758203224,0.0498607049400422,0.152137276654509,0.216658688009795,0.250237114853009,0.28337915257701,0.348691364937279,1.00000711855428,40000,0,1,"db[8,5]"
"db[1,6]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,6]"
"db[2,6]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,6]"
"db[3,6]",0.250380791298731,0.0500775654025507,0.152314872769979,0.216414177065482,0.250304220464709,0.284013915997383,0.349012648652324,1.00001145581376,40000,0,1,"db[3,6]"
"db[4,6]",0.249845583571365,0.0499771939005821,0.152067666968647,0.216211406072822,0.249666959386622,0.283405774784721,0.348257908729834,1.00015087571701,12840,0,1,"db[4,6]"
"db[5,6]",0.249950320996243,0.0502053711690756,0.15167637495739,0.215857071618983,0.249853585053611,0.28359532593397,0.348749573679171,0.999987101352463,40000,0,1,"db[5,6]"
"db[6,6]",0.249929452183916,0.0501768323585706,0.151007892364693,0.216242250773832,0.24992547640886,0.283652829672346,0.347725267430051,1.00002139377392,40000,0,1,"db[6,6]"
"db[7,6]",0.249884958402973,0.0497909381162445,0.152219387119209,0.216332840756549,0.250178635325668,0.283774982795378,0.34690395131581,1.00001683710117,40000,0,1,"db[7,6]"
"db[8,6]",0.250062440861353,0.0497569268346086,0.153089585433689,0.216417876674129,0.250449086715644,0.283315465488324,0.347195255119902,1.00005022137724,32935,0,1,"db[8,6]"
"db[1,7]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,7]"
"db[2,7]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,7]"
"db[3,7]",0.249739456143381,0.0498261205350365,0.152321868003547,0.216095735980336,0.249554093399648,0.283044073339439,0.348015865544183,1.00004924845791,31928,0,1,"db[3,7]"
"db[4,7]",0.249647526379353,0.0499370547362132,0.151915407465883,0.21563327057614,0.249738141221122,0.28325869033264,0.347057161810876,1.00002974722583,40000,0,1,"db[4,7]"
"db[5,7]",0.249917228567299,0.0499696817045256,0.151944002330289,0.216237512588597,0.250017264331845,0.283605255294382,0.348094245150854,1.00000487354417,40000,0,1,"db[5,7]"
"db[6,7]",0.250383026552789,0.0498324386204571,0.152603507435181,0.21670096173117,0.250504069995484,0.284350097317794,0.348358339525035,0.999992271465213,40000,0,1,"db[6,7]"
"db[7,7]",0.249646002374618,0.0497953051211676,0.151189406699457,0.21609847177627,0.249807363367729,0.283629978128079,0.345890513756787,0.999984079194673,40000,0,1,"db[7,7]"
"db[8,7]",0.25051157899083,0.0503079662257468,0.152201099426388,0.216427281706917,0.250432351392725,0.284579271499789,0.348275429094431,1.0000955064467,40000,0,1,"db[8,7]"
"db[1,8]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,8]"
"db[2,8]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,8]"
"db[3,8]",0.250355428229025,0.0499594340015316,0.152439701693155,0.21670107067681,0.250207042912209,0.284029859431215,0.346713552268151,1.00019764069455,10739,0,1,"db[3,8]"
"db[4,8]",0.249511459519847,0.0498662163069888,0.151819012898134,0.216006663015042,0.249772241554681,0.28291605202002,0.347766997619087,1.00003005729026,40000,0,1,"db[4,8]"
"db[5,8]",0.249875455261454,0.0501840892941087,0.151631066030967,0.215958879899024,0.249703258020003,0.283502221649344,0.348533133182625,0.999980346605609,40000,0,1,"db[5,8]"
"db[6,8]",0.249818137488233,0.0500422196589085,0.151869103992333,0.215958230120749,0.249870847975039,0.283591423086094,0.348666791538435,1.00002753119871,40000,0,1,"db[6,8]"
"db[7,8]",0.250290182367616,0.050179240342197,0.152691472652753,0.216219679346655,0.250118242725055,0.284164274717114,0.349891455354483,1.00000592366974,40000,0,1,"db[7,8]"
"db[8,8]",0.249533414007314,0.0500247295357717,0.150858623237149,0.215818121633438,0.249398172031265,0.283358331285425,0.347458827161397,0.999995923580808,40000,0,1,"db[8,8]"
"db[1,9]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,9]"
"db[2,9]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,9]"
"db[3,9]",0.250079072738055,0.0501552145600744,0.151701816199435,0.216062684721573,0.250031222935277,0.283898012195598,0.348122432596271,1.00003713715816,34218,0,1,"db[3,9]"
"db[4,9]",0.250136410686498,0.0500341739989641,0.152524772850861,0.216303835784214,0.250204224981914,0.284013123256378,0.348507626483541,1.0000114145563,40000,0,1,"db[4,9]"
"db[5,9]",0.250152375240203,0.0497687123278646,0.152144835149513,0.216850528347268,0.24982396029391,0.283617371048935,0.34802009512853,0.999984132510698,40000,0,1,"db[5,9]"
"db[6,9]",0.249761072511782,0.0500063082567544,0.151199426180232,0.216164127465413,0.250242797225806,0.283375134452397,0.347446715487326,0.999998390498005,40000,0,1,"db[6,9]"
"db[7,9]",0.250232988794657,0.0504114007532569,0.151508006348187,0.216670073188463,0.250134799953853,0.283811732969073,0.349822060018083,0.999999622796087,40000,0,1,"db[7,9]"
"db[8,9]",0.250080779693485,0.0501402959861239,0.151780844862063,0.216295094906983,0.249980643536777,0.283427884000597,0.349288754373076,1.0000613878075,26149,0,1,"db[8,9]"
"db[1,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,10]"
"db[2,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,10]"
"db[3,10]",0.249706466499406,0.050232109525565,0.15108943135286,0.215878557975034,0.249376111053624,0.283671992715271,0.34802927801429,0.99999423033704,40000,0,1,"db[3,10]"
"db[4,10]",0.249935211316133,0.0497878111137994,0.152731144804397,0.216272141691207,0.249664498520838,0.283756073110889,0.346896254890823,0.99998105564792,40000,0,1,"db[4,10]"
"db[5,10]",0.249818689015979,0.049971368260899,0.152055476204291,0.215925949833603,0.249832814549814,0.283219869017589,0.348419714577728,1.00006240754587,22579,0,1,"db[5,10]"
"db[6,10]",0.250572392819251,0.0501196543204122,0.151969924239043,0.216965259448248,0.250549952027559,0.284515293298035,0.347878648901306,1.00012354160527,17824,0,1,"db[6,10]"
"db[7,10]",0.2499330078916,0.049869443828218,0.152015065710559,0.216079244044678,0.249997648557267,0.283688758591653,0.347106182420277,1.00012508334809,15631,0,1,"db[7,10]"
"db[8,10]",0.250334369482816,0.0500086292876222,0.152962434727848,0.21649738978152,0.250403964269587,0.284099709533585,0.348286458478093,1.00012324665925,15222,0,1,"db[8,10]"
"db[1,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,11]"
"db[2,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,11]"
"db[3,11]",0.250243031760237,0.0498772861663879,0.152519108378616,0.216416620827571,0.250240609707171,0.283949485860184,0.34754939230152,1.00010352668365,33807,0,1,"db[3,11]"
"db[4,11]",0.250273428120626,0.049587124869291,0.153181222652788,0.216807161571963,0.250070223301123,0.28410553138891,0.346764511300263,1.00006987326202,35018,0,1,"db[4,11]"
"db[5,11]",0.250465612874287,0.0499784355316918,0.153231400825675,0.216356803205923,0.250383687610942,0.284386030550103,0.347841281941957,1.00002889223091,32447,0,1,"db[5,11]"
"db[6,11]",0.250130689424353,0.0501288997811836,0.151767743165727,0.216305713149133,0.25027234526571,0.283815049601838,0.349489765826292,0.999985297354821,40000,0,1,"db[6,11]"
"db[7,11]",0.249986407970356,0.0502170889709372,0.151471508353512,0.216035517707052,0.249935261911532,0.283821377575951,0.348589323844043,0.999993582136736,40000,0,1,"db[7,11]"
"db[8,11]",0.24966026996635,0.0497903911418403,0.151305399711358,0.216476158169248,0.24980519813874,0.28330726973964,0.347178410994552,1.00000482565072,40000,0,1,"db[8,11]"
"db[1,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,12]"
"db[2,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,12]"
"db[3,12]",0.250029603397202,0.0499451692420991,0.15241895865253,0.216673476279143,0.250089202512457,0.283329218953945,0.349176573717598,0.999955711946305,40000,0,1,"db[3,12]"
"db[4,12]",0.250457078387905,0.0500428006498375,0.152181344188169,0.216862528044413,0.250564977833091,0.28385942162245,0.349113230562091,1.00006499669935,37427,0,1,"db[4,12]"
"db[5,12]",0.250054177859781,0.0500804221752266,0.151563952724122,0.216363996715058,0.249955888832886,0.283871056209842,0.348867510125018,0.99998702631556,40000,0,1,"db[5,12]"
"db[6,12]",0.250198192002891,0.0499781620096626,0.152636802645662,0.216389079699837,0.24995029161277,0.28388065369648,0.348247090327277,1.00012821127963,15973,0,1,"db[6,12]"
"db[7,12]",0.249901423653446,0.0500713212745943,0.15149917495451,0.216474507018123,0.249928175545952,0.283961378110478,0.346876776243615,1.00015432875337,13322,0,1,"db[7,12]"
"db[8,12]",0.250272074967158,0.0501033921834517,0.15151006824555,0.216478003752471,0.250420032902394,0.283942856172772,0.348525787014823,1.00001629413269,40000,0,1,"db[8,12]"
"db[1,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,13]"
"db[2,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,13]"
"db[3,13]",0.250034091917281,0.0497349873558384,0.151624809402952,0.216634682945136,0.250092972479606,0.283335180278382,0.348032720081482,1.00002559561216,40000,0,1,"db[3,13]"
"db[4,13]",0.250152438899141,0.0500355740945311,0.152434973881091,0.216159216365543,0.250533470718865,0.283978980703903,0.347870957171325,1.00003637663072,36586,0,1,"db[4,13]"
"db[5,13]",0.249607788329226,0.0498961856959015,0.15176428533973,0.215806512548246,0.249843545404547,0.283246907486822,0.347876062142745,1.00004158525469,32089,0,1,"db[5,13]"
