"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phij[50]",0.309863410863822,0.0536604845463804,0.207186040351492,0.280110593988993,0.306983425523134,0.335657569757037,0.43182345870633,1.0001312950625,40000,0,1,"phij[50]"
"phij[51]",0.309797602541882,0.0533644055752384,0.207622029117504,0.279735660821553,0.30686703947813,0.335703041365452,0.431573745378142,1.00017702506594,24204,0,1,"phij[51]"
"phij[52]",0.30980351905237,0.0537344521364254,0.207382683026805,0.279581329211258,0.307119922334964,0.335711568196722,0.431781987027567,1.00040328066983,16723,0,1,"phij[52]"
"phia[1]",0.40145421170448,0.0439147371142416,0.313639854288233,0.373063732776271,0.401697975759807,0.429326932826301,0.488713457682593,1.00021442834286,18186,0,1,"phia[1]"
"phia[2]",0.422477981719791,0.046187068770648,0.338701486980258,0.39208815426436,0.419377184916498,0.449578178713109,0.52386147606283,1.0001259706508,17076,0,1,"phia[2]"
"phia[3]",0.427102200548037,0.0470175134521638,0.343155814012123,0.395560350461233,0.423360992716634,0.45494271067687,0.53044517526137,1.00029359265271,9348,0,1,"phia[3]"
"phia[4]",0.422338016010697,0.0461002101437989,0.337384538727738,0.391858528584109,0.419346432860043,0.449732700057141,0.523785311341931,1.00021668347483,14878,0,1,"phia[4]"
"phia[5]",0.417164565466836,0.0458516210977791,0.330894014412251,0.387363941306247,0.414969255756465,0.444540105042393,0.515012366938096,1.00024681127292,15594,0,1,"phia[5]"
"phia[6]",0.417780741959191,0.04683503107303,0.33026499644387,0.387314183632186,0.415531739454465,0.445241695207411,0.518692648190198,1.00010925391538,24849,0,1,"phia[6]"
"phia[7]",0.416396158825032,0.047395217144259,0.328330004791335,0.385784246966982,0.413860502688163,0.443651430008504,0.520044759839001,1.00002063802494,40000,0,1,"phia[7]"
"phia[8]",0.413617138990107,0.0480442668741855,0.324728351167037,0.382628337524251,0.411246154748871,0.441081835594675,0.518844388544025,1.0001963520452,14423,0,1,"phia[8]"
"phia[9]",0.366764322511864,0.0511570229736804,0.256608309115423,0.334090082420617,0.371820800205971,0.402920844407851,0.45511465969674,1.00034859615754,6628,0,1,"phia[9]"
"phia[10]",0.366085363654602,0.0536000551705804,0.249255324168673,0.332731393480017,0.371733176996255,0.40400361913384,0.457431502050586,1.0004438838941,5226,0,1,"phia[10]"
"phia[11]",0.39948234974979,0.0524345099699886,0.296422213979054,0.367358876992657,0.399255916937897,0.429391860833623,0.511029821107975,1.00009063671992,40000,0,1,"phia[11]"
"phia[12]",0.389099175285664,0.0536266955997552,0.273917792105027,0.358301113359269,0.392135011287441,0.422362956850027,0.491102924507163,1.00026162570683,8573,0,1,"phia[12]"
"phia[13]",0.425144931228029,0.0576448388117951,0.326034361155803,0.388583027285749,0.418995684844964,0.454915710735261,0.56067380830274,1.00007639089947,40000,0,1,"phia[13]"
"phia[14]",0.429545419959805,0.0586095123447351,0.330190660559491,0.391962621007371,0.422528027048096,0.459701499776623,0.565911116864731,1.00016603542321,14828,0,1,"phia[14]"
"phia[15]",0.431274654469374,0.059464951587639,0.332348513887458,0.392753858525696,0.423593729074096,0.461432203964216,0.573285113327704,1.00042934244203,8202,0,1,"phia[15]"
