"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phij[18]",0.299279416699636,0.0464682666899317,0.204061854784289,0.273519098709865,0.299555206946519,0.324168738999534,0.397451397649742,1.00003589592546,40000,0,1,"phij[18]"
"phij[19]",0.292540052256245,0.0472417545786864,0.187261570748031,0.267554486074963,0.295755862378364,0.319784722180221,0.382823008758133,1.00028145405436,8457,0,1,"phij[19]"
"phij[20]",0.299767890197645,0.0489208287868423,0.1969312359924,0.27376060590786,0.300538383785018,0.325475577657259,0.402045679657247,1.0002262107263,40000,0,1,"phij[20]"
"phij[21]",0.310647157566351,0.0510351437966599,0.215278581132128,0.282367869714447,0.307086530208519,0.33403015626166,0.428974782095437,1.00005302849758,40000,0,1,"phij[21]"
"phij[22]",0.308944097022192,0.0515688928088324,0.210950978927023,0.28071834961389,0.306286454775106,0.332524241736764,0.42709092909554,1.00021348004374,16381,0,1,"phij[22]"
"phij[23]",0.308885717780676,0.0515710789023603,0.211200468030177,0.280857979564156,0.306126557547514,0.332490742341852,0.426867906889858,1.00013191421302,18607,0,1,"phij[23]"
"phij[24]",0.309040129171993,0.0512375835000273,0.210764735226896,0.281175710175406,0.306299505069973,0.332592312381032,0.426047804626521,1.00035294680341,22992,0,1,"phij[24]"
"phij[25]",0.308847461421383,0.0514861976419152,0.210977582840135,0.280647217539532,0.305792293394816,0.332964703428169,0.426376749057751,1.00020754851802,40000,0,1,"phij[25]"
"phij[26]",0.309039826439167,0.0517862315574676,0.211285349022041,0.28062718581083,0.305769342762119,0.332628137885891,0.427944540520592,1.00012724583341,26418,0,1,"phij[26]"
"phij[27]",0.308948332066199,0.0513754957922713,0.212601493743376,0.28090004595656,0.306046690073967,0.332631375735059,0.426987925876208,1.00008933383018,40000,0,1,"phij[27]"
"phij[28]",0.308566539809906,0.0516921960960976,0.210108198808977,0.280762534029987,0.305698156152034,0.332034280265775,0.426656576161476,1.00014788972119,14852,0,1,"phij[28]"
"phij[29]",0.30901355039639,0.0512890078595516,0.211269671053878,0.281104739922064,0.30643897024108,0.332511556065808,0.42629445101928,1.0001541423612,23166,0,1,"phij[29]"
"phij[30]",0.308952183285613,0.0511852002662626,0.210307891509314,0.280919861585359,0.306436208696648,0.33290753347406,0.426726631701032,1.00006483668797,40000,0,1,"phij[30]"
"phij[31]",0.309237024317639,0.0518715209779164,0.209816233048345,0.281355719239656,0.306380353080772,0.333312333228515,0.426428030499108,1.00023480580965,38991,0,1,"phij[31]"
"phij[32]",0.309054395141897,0.0517046503250681,0.210405780288594,0.280908222151877,0.306185572247007,0.332764412263185,0.428339762991673,1.00004700540796,35838,0,1,"phij[32]"
"phij[33]",0.308783913362164,0.0513313795648696,0.211145978366591,0.280883534752468,0.305994486451554,0.33236727902523,0.428153740615374,1.00033445539033,11505,0,1,"phij[33]"
"phij[34]",0.308455867153668,0.0515853750890816,0.209899707982149,0.280514154472977,0.305800153508376,0.332171330977547,0.42621667915132,1.00013434738475,40000,0,1,"phij[34]"
"phij[35]",0.30909469972443,0.0515812989830823,0.212507066750525,0.280727957970177,0.305983310070074,0.332605110116057,0.427391524039579,1.00001350850707,40000,0,1,"phij[35]"
