parm,mean,sd,lcl,25%,median,75%,ucl,Rhat,n.eff,overlap0,f,parm
"db[37,5]",0.249597611,0.069943441,0.111716674,0.202975851,0.249407364,0.296551967,0.387442455,1.00007502,26380,0,1,"db[37,5]"
"db[38,5]",0.249988764,0.069631685,0.114812335,0.20305962,0.249190765,0.297010302,0.389044765,1.00006999,40000,0,1,"db[38,5]"
"db[1,6]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,6]"
"db[2,6]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,6]"
"db[3,6]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,6]"
"db[4,6]",0.250306972,0.07022599,0.113371697,0.202718982,0.249720689,0.297626083,0.389026148,1.000052203,29451,0,1,"db[4,6]"
"db[5,6]",0.250309836,0.070026875,0.113173299,0.203354791,0.249702408,0.297642399,0.387951271,1.000011197,40000,0,1,"db[5,6]"
"db[6,6]",0.249734133,0.069619764,0.113612805,0.202568878,0.249970778,0.296789839,0.386222816,1.00003325,35861,0,1,"db[6,6]"
"db[7,6]",0.249451791,0.070017714,0.111392531,0.202397352,0.249680566,0.296660667,0.386460815,0.999999631,40000,0,1,"db[7,6]"
"db[8,6]",0.250154704,0.069980782,0.11349422,0.20252813,0.250426467,0.297202569,0.38770686,0.999963567,40000,0,1,"db[8,6]"
"db[9,6]",0.249631255,0.069587858,0.113616927,0.202511315,0.249127789,0.29655423,0.38662673,1.00002084,40000,0,1,"db[9,6]"
"db[10,6]",0.250123703,0.069961848,0.113879416,0.202934667,0.249810459,0.29703324,0.387896943,1.000072839,31277,0,1,"db[10,6]"
"db[11,6]",0.250183783,0.069677363,0.11309182,0.203132477,0.250578663,0.296946953,0.387024297,0.999986434,40000,0,1,"db[11,6]"
"db[12,6]",0.250623604,0.070117922,0.113516433,0.203511389,0.250631283,0.297856429,0.388210542,1.000037572,40000,0,1,"db[12,6]"
"db[13,6]",0.249855928,0.069819543,0.113120038,0.202904896,0.249480624,0.296968383,0.38786789,0.999999148,40000,0,1,"db[13,6]"
"db[14,6]",0.250225221,0.069760785,0.113247417,0.20323579,0.249773916,0.297378546,0.386639365,0.999996933,40000,0,1,"db[14,6]"
"db[15,6]",0.249965497,0.06989299,0.114041495,0.202925984,0.249976171,0.297236022,0.387003278,1.000073785,24215,0,1,"db[15,6]"
"db[16,6]",0.250621452,0.06992964,0.112978331,0.203618704,0.250569973,0.297273725,0.387852345,0.999967554,40000,0,1,"db[16,6]"
"db[17,6]",0.24984874,0.069928063,0.112621663,0.202324849,0.249616452,0.297493654,0.385516323,0.999974542,40000,0,1,"db[17,6]"
"db[18,6]",0.249881915,0.069807791,0.112616985,0.202881103,0.24985421,0.296472167,0.387809895,1.000069651,28661,0,1,"db[18,6]"
"db[19,6]",0.250207666,0.069952202,0.112549199,0.202723227,0.250468824,0.297536075,0.38699681,1.000080852,23122,0,1,"db[19,6]"
"db[20,6]",0.250488109,0.069417713,0.114702582,0.203828993,0.250492783,0.297608302,0.385352442,1.000021855,39089,0,1,"db[20,6]"
"db[21,6]",0.249725529,0.069765868,0.112189741,0.202682675,0.249385043,0.297270791,0.385649184,1.00001053,40000,0,1,"db[21,6]"
"db[22,6]",0.250146295,0.069571651,0.112408417,0.203386427,0.25003638,0.296748633,0.385790991,1.000041739,40000,0,1,"db[22,6]"
"db[23,6]",0.250143539,0.069649365,0.114880106,0.202868061,0.250364438,0.296937303,0.387216868,1.000000221,40000,0,1,"db[23,6]"
"db[24,6]",0.249716178,0.069808117,0.113362255,0.202545023,0.249321544,0.29665058,0.387337699,0.999977049,40000,0,1,"db[24,6]"
"db[25,6]",0.250176748,0.07003914,0.113842521,0.202586151,0.250363977,0.297303893,0.387573712,1.000012764,40000,0,1,"db[25,6]"
"db[26,6]",0.249916823,0.06982328,0.112886573,0.202492529,0.250022777,0.296287681,0.387608658,0.999956775,40000,0,1,"db[26,6]"
"db[27,6]",0.249557558,0.070506306,0.112494931,0.202132776,0.249279332,0.297588434,0.388213694,1.000217878,10283,0,1,"db[27,6]"
"db[28,6]",0.250761514,0.0700058,0.112411274,0.203103362,0.250879648,0.298268783,0.387477822,1.00000791,40000,0,1,"db[28,6]"
"db[29,6]",0.250019298,0.069742904,0.111085875,0.203065275,0.25004532,0.296758613,0.386060333,0.999990906,40000,0,1,"db[29,6]"
"db[30,6]",0.250629345,0.070061799,0.112776095,0.203395596,0.250237807,0.297832751,0.387908466,1.000000504,40000,0,1,"db[30,6]"
"db[31,6]",0.250419215,0.070001964,0.114028193,0.20294713,0.250167217,0.297798205,0.388519722,0.999994545,40000,0,1,"db[31,6]"
"db[32,6]",0.249625353,0.069898207,0.113583214,0.202498234,0.249686552,0.296474454,0.388088922,1.000064804,27487,0,1,"db[32,6]"
"db[33,6]",0.250120007,0.069819325,0.112618964,0.203194401,0.250273768,0.297169414,0.386745428,1.000033765,40000,0,1,"db[33,6]"
"db[34,6]",0.249589981,0.06962893,0.113701591,0.202398234,0.249451342,0.296735403,0.387196209,0.999985144,40000,0,1,"db[34,6]"
"db[35,6]",0.250419849,0.070126373,0.113197938,0.202878537,0.250230701,0.297957046,0.389039017,0.999984037,40000,0,1,"db[35,6]"
"db[36,6]",0.249619911,0.069924165,0.112651808,0.202809361,0.249665135,0.295780388,0.387960136,1.000079374,22029,0,1,"db[36,6]"
"db[37,6]",0.250076991,0.069666435,0.114163582,0.202826933,0.250304381,0.296891593,0.386434199,0.999968343,40000,0,1,"db[37,6]"
"db[38,6]",0.25005032,0.070161929,0.114456514,0.202288397,0.250035177,0.297454086,0.388456496,1.000054864,34630,0,1,"db[38,6]"
"db[1,7]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,7]"
"db[2,7]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,7]"
"db[3,7]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,7]"
"db[4,7]",0.250395854,0.069854344,0.113452308,0.203119246,0.250240062,0.297903154,0.386295733,1.000028802,40000,0,1,"db[4,7]"
"db[5,7]",0.249819616,0.070009633,0.112264449,0.202716167,0.249770639,0.297180782,0.387114052,1.000246694,8910,0,1,"db[5,7]"
"db[6,7]",0.250156979,0.069949245,0.112978469,0.203030652,0.250048916,0.297510633,0.3875831,1.000025128,40000,0,1,"db[6,7]"
"db[7,7]",0.249665805,0.07015941,0.110933393,0.202242303,0.249574607,0.297452697,0.386641597,1.000008469,40000,0,1,"db[7,7]"
"db[8,7]",0.250129033,0.070488607,0.110240414,0.202656438,0.250065344,0.297787476,0.387415452,0.999966488,40000,0,1,"db[8,7]"
"db[9,7]",0.250048283,0.070084974,0.112557203,0.202696492,0.249852462,0.297385665,0.38728474,1.000077126,27893,0,1,"db[9,7]"
"db[10,7]",0.249886775,0.070296141,0.112606815,0.202297727,0.249953478,0.297332905,0.387622893,1.000049301,40000,0,1,"db[10,7]"
"db[11,7]",0.25006891,0.06952908,0.114997748,0.203059411,0.24979604,0.296501067,0.386505527,0.999979884,40000,0,1,"db[11,7]"
"db[12,7]",0.250190715,0.069802639,0.112559939,0.203589583,0.250113099,0.297100598,0.387072067,1.00000922,40000,0,1,"db[12,7]"
"db[13,7]",0.250675258,0.070211903,0.113049329,0.20316637,0.250890851,0.297777339,0.388415008,1.000029822,40000,0,1,"db[13,7]"
"db[14,7]",0.25005571,0.069867409,0.112860668,0.203145104,0.250245995,0.297230735,0.38652116,1.000008293,40000,0,1,"db[14,7]"
"db[15,7]",0.250157342,0.070100347,0.113019093,0.202920621,0.249849976,0.297246369,0.388536033,0.999993464,40000,0,1,"db[15,7]"
"db[16,7]",0.249803848,0.070244537,0.113661552,0.202014317,0.249726572,0.297833577,0.386850669,1.000043584,40000,0,1,"db[16,7]"
"db[17,7]",0.249820488,0.069507265,0.114054521,0.202424454,0.249703596,0.296955636,0.386154059,1.000002614,40000,0,1,"db[17,7]"
"db[18,7]",0.249972577,0.0698067,0.112269943,0.202641662,0.250326681,0.297816929,0.38570891,1.000115283,16250,0,1,"db[18,7]"
"db[19,7]",0.250176085,0.070048863,0.113266488,0.202461383,0.250253731,0.29773328,0.387269427,1.000051988,35659,0,1,"db[19,7]"
"db[20,7]",0.249129682,0.069561357,0.11309127,0.201795691,0.24914038,0.29638699,0.385676542,1.00002473,40000,0,1,"db[20,7]"
"db[21,7]",0.250408027,0.069773806,0.113578086,0.203228776,0.250573469,0.297561347,0.386958194,1.000094215,40000,0,1,"db[21,7]"
"db[22,7]",0.24999757,0.069851332,0.113063964,0.202984163,0.250665784,0.296804873,0.387304728,0.999995503,40000,0,1,"db[22,7]"
"db[23,7]",0.249364383,0.069832352,0.113489539,0.201428842,0.249151319,0.296714301,0.385384961,1.000047464,30787,0,1,"db[23,7]"
"db[24,7]",0.249979558,0.069726676,0.113682693,0.202218648,0.249789612,0.297089661,0.386282127,0.999995436,40000,0,1,"db[24,7]"
"db[25,7]",0.249684263,0.069721292,0.112688062,0.202846964,0.249487187,0.296956993,0.385483475,1.00001532,40000,0,1,"db[25,7]"
"db[26,7]",0.249712787,0.070033268,0.112084678,0.202370156,0.249432742,0.297129864,0.387282198,0.99999132,40000,0,1,"db[26,7]"
"db[27,7]",0.249957503,0.06981084,0.114877338,0.20222029,0.249712649,0.297318135,0.387463982,1.000146646,15855,0,1,"db[27,7]"
"db[28,7]",0.250110878,0.070296494,0.112133733,0.202452767,0.249907082,0.297492447,0.387818642,0.999994083,40000,0,1,"db[28,7]"
"db[29,7]",0.250345723,0.069590617,0.112767816,0.203684809,0.250574242,0.297340157,0.385871595,1.000015837,40000,0,1,"db[29,7]"
"db[30,7]",0.250180081,0.06999017,0.112854172,0.203328045,0.249935898,0.297314254,0.388089646,0.999994705,40000,0,1,"db[30,7]"
"db[31,7]",0.250308323,0.070320916,0.11211682,0.202658623,0.250487109,0.297502811,0.388511603,1.00004641,36310,0,1,"db[31,7]"
"db[32,7]",0.250119664,0.070050919,0.112801504,0.203039697,0.250150901,0.297589651,0.387061303,1.000032911,40000,0,1,"db[32,7]"
"db[33,7]",0.250046687,0.069989128,0.112796436,0.202694413,0.25008038,0.297626005,0.387070228,1.000061819,30694,0,1,"db[33,7]"
"db[34,7]",0.250658397,0.069791953,0.114809403,0.203620927,0.250272754,0.297901654,0.388123231,1.000028085,37005,0,1,"db[34,7]"
"db[35,7]",0.249994636,0.070350243,0.111543339,0.202854759,0.249817783,0.297070357,0.388372835,0.999999252,40000,0,1,"db[35,7]"
"db[36,7]",0.250111976,0.070155108,0.112349238,0.202616542,0.250220184,0.297678215,0.387311064,1.000034374,40000,0,1,"db[36,7]"
"db[37,7]",0.249708428,0.069761366,0.112649462,0.202596663,0.24985692,0.296738553,0.38570582,1.000039725,33379,0,1,"db[37,7]"
"db[38,7]",0.249588974,0.069867416,0.111669317,0.202403214,0.249562992,0.296693115,0.385944289,1.000063292,40000,0,1,"db[38,7]"
"db[1,8]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,8]"
"db[2,8]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,8]"
"db[3,8]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,8]"
"db[4,8]",0.250600196,0.069905522,0.113966407,0.20374255,0.250673004,0.297326515,0.389020116,0.999997434,40000,0,1,"db[4,8]"
"db[5,8]",0.25006583,0.070048844,0.114694221,0.202536167,0.249617064,0.297194052,0.387319993,1.00000582,40000,0,1,"db[5,8]"
"db[6,8]",0.249658291,0.069962174,0.113069759,0.202228437,0.249219167,0.296967123,0.387410085,1.000075713,21018,0,1,"db[6,8]"
"db[7,8]",0.250446286,0.069731551,0.113654987,0.203182003,0.250233442,0.297222759,0.388450981,1.000100163,16838,0,1,"db[7,8]"
"db[8,8]",0.25010028,0.06989514,0.114199916,0.202423554,0.249903476,0.297101745,0.388053196,1.000050978,26853,0,1,"db[8,8]"
"db[9,8]",0.25008652,0.069932332,0.113914583,0.202566819,0.250076384,0.297477665,0.386910326,0.999994109,40000,0,1,"db[9,8]"
"db[10,8]",0.250441116,0.07003288,0.112499979,0.202878707,0.25071491,0.298203446,0.386686383,1.00009484,21619,0,1,"db[10,8]"
"db[11,8]",0.24942733,0.070306261,0.111340463,0.202389633,0.249327177,0.296473429,0.388078326,1.000021955,40000,0,1,"db[11,8]"
"db[12,8]",0.250136206,0.070051083,0.113066415,0.202889944,0.249890962,0.297661117,0.388019459,1.000027504,40000,0,1,"db[12,8]"
"db[13,8]",0.249861748,0.069937826,0.112937788,0.202641494,0.249827474,0.297126455,0.386767908,0.999987878,40000,0,1,"db[13,8]"
"db[14,8]",0.249795414,0.069710192,0.114052127,0.202686356,0.249985028,0.297006483,0.387668398,0.999966692,40000,0,1,"db[14,8]"
"db[15,8]",0.250170578,0.070317086,0.112440925,0.2029676,0.25013486,0.29763079,0.387081577,1.000019776,39950,0,1,"db[15,8]"
"db[16,8]",0.250622915,0.07005542,0.112209154,0.203168081,0.251036181,0.298029462,0.387380148,0.99996087,40000,0,1,"db[16,8]"
"db[17,8]",0.25007097,0.069720159,0.11340287,0.20280661,0.250170697,0.297052789,0.387167968,1.000005204,40000,0,1,"db[17,8]"
"db[18,8]",0.249325759,0.069735205,0.110996262,0.202823398,0.249472838,0.296430214,0.386553218,1.00004889,40000,0,1,"db[18,8]"
"db[19,8]",0.25024015,0.06981143,0.114345651,0.203299702,0.25013478,0.297425972,0.388308783,1.000068733,34767,0,1,"db[19,8]"
"db[20,8]",0.249452191,0.069785863,0.113107203,0.202178829,0.249232632,0.296513715,0.385693983,1.0000146,40000,0,1,"db[20,8]"
"db[21,8]",0.250102114,0.069941586,0.112507397,0.202896608,0.250116951,0.29749685,0.385363554,1.000283026,8461,0,1,"db[21,8]"
"db[22,8]",0.2505451,0.069919541,0.112963546,0.203083338,0.250632816,0.29725011,0.387840546,0.999978372,40000,0,1,"db[22,8]"
"db[23,8]",0.250351866,0.069799909,0.113596271,0.202931229,0.250649886,0.297560633,0.387242716,1.000088305,21104,0,1,"db[23,8]"
"db[24,8]",0.250652066,0.070114901,0.112316684,0.203291331,0.250657757,0.298027978,0.388764395,0.999968195,40000,0,1,"db[24,8]"
"db[25,8]",0.250277042,0.070039735,0.11316591,0.202714125,0.250550682,0.297427641,0.388088765,1.000036589,31136,0,1,"db[25,8]"
"db[26,8]",0.250090437,0.070234983,0.111162836,0.202770437,0.25070485,0.297213422,0.387191996,1.000235043,11331,0,1,"db[26,8]"
"db[27,8]",0.250788017,0.069850105,0.114370604,0.203455483,0.250662875,0.298366259,0.386971484,1.000033512,40000,0,1,"db[27,8]"
"db[28,8]",0.250182776,0.069758307,0.113699964,0.203098337,0.249810692,0.297127599,0.388840093,1.000024781,40000,0,1,"db[28,8]"
"db[29,8]",0.249954853,0.070339131,0.112377419,0.20227536,0.250110418,0.297138132,0.387434575,1.000065703,24253,0,1,"db[29,8]"
"db[30,8]",0.250381275,0.070125925,0.111706905,0.203331738,0.250308978,0.297813256,0.387779733,1.000053148,40000,0,1,"db[30,8]"
"db[31,8]",0.249882229,0.069676627,0.113059849,0.202874478,0.250175954,0.296645032,0.385982503,1.000047202,38459,0,1,"db[31,8]"
"db[32,8]",0.249658373,0.069909402,0.112903004,0.202601757,0.249732429,0.296577209,0.387048261,1.000003593,40000,0,1,"db[32,8]"
"db[33,8]",0.250151395,0.070501461,0.111553293,0.202540002,0.249934673,0.297615114,0.389045077,0.999972573,40000,0,1,"db[33,8]"
"db[34,8]",0.250255426,0.070041273,0.112306469,0.203191152,0.2499754,0.297337769,0.388007342,1.000020667,38316,0,1,"db[34,8]"
"db[35,8]",0.24993361,0.06972038,0.112996207,0.202956242,0.2499039,0.296803331,0.386970025,1.000004678,40000,0,1,"db[35,8]"
"db[36,8]",0.250054882,0.069642547,0.114261651,0.202449179,0.249910936,0.297457333,0.386274696,0.999977609,40000,0,1,"db[36,8]"
"db[37,8]",0.2498804,0.070050181,0.111261582,0.202296336,0.250199269,0.297550105,0.386853254,0.999989947,40000,0,1,"db[37,8]"
"db[38,8]",0.249950573,0.06971806,0.113964806,0.2022305,0.250145526,0.297131294,0.386626799,1.000115497,19436,0,1,"db[38,8]"
"db[1,9]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,9]"
"db[2,9]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,9]"
"db[3,9]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,9]"
"db[4,9]",0.249817712,0.069924837,0.112663369,0.202102419,0.24958141,0.297180233,0.386365605,1.000100764,40000,0,1,"db[4,9]"
"db[5,9]",0.249999903,0.070256731,0.112071627,0.203105717,0.24984079,0.296967388,0.387106087,1.000038642,40000,0,1,"db[5,9]"
"db[6,9]",0.250345508,0.069838768,0.112882002,0.203718421,0.250207686,0.297453561,0.387894307,1.000040025,34100,0,1,"db[6,9]"
"db[7,9]",0.250344985,0.06959679,0.11400423,0.203648946,0.249934874,0.297857344,0.386928203,0.999993882,40000,0,1,"db[7,9]"
"db[8,9]",0.251116674,0.070379779,0.114206203,0.203063587,0.250553099,0.298593994,0.389721017,0.999984114,40000,0,1,"db[8,9]"
"db[9,9]",0.24974311,0.069939886,0.113599359,0.202204664,0.249610331,0.297364476,0.386278023,0.999977689,40000,0,1,"db[9,9]"
"db[10,9]",0.249186591,0.070488747,0.11055444,0.201407242,0.249572469,0.296884166,0.386502461,1.000090015,28208,0,1,"db[10,9]"
"db[11,9]",0.249747083,0.069276853,0.114270058,0.203340076,0.249555709,0.296224526,0.385816354,1.000025404,40000,0,1,"db[11,9]"
"db[12,9]",0.250108686,0.069857162,0.113028522,0.202524787,0.250532544,0.29723376,0.386967995,1.000028084,38827,0,1,"db[12,9]"
"db[13,9]",0.250363985,0.069873397,0.113171514,0.203388548,0.250324875,0.297500753,0.387297964,0.999979041,40000,0,1,"db[13,9]"
"db[14,9]",0.250025013,0.07005638,0.113061259,0.202567068,0.25021688,0.29723201,0.387658614,1.00004386,40000,0,1,"db[14,9]"
"db[15,9]",0.25031899,0.069881469,0.113499137,0.203007017,0.250073324,0.297544846,0.387509417,1.000067513,23271,0,1,"db[15,9]"
"db[16,9]",0.249612725,0.069810831,0.112896711,0.202473438,0.249422941,0.296647125,0.386475721,1.000018573,40000,0,1,"db[16,9]"
"db[17,9]",0.250193999,0.069580752,0.113889317,0.203299422,0.249778805,0.297496395,0.386447639,1.000007035,40000,0,1,"db[17,9]"
"db[18,9]",0.24991083,0.069721254,0.112614867,0.202929736,0.250404039,0.297129325,0.385709818,1.000031831,39188,0,1,"db[18,9]"
"db[19,9]",0.250557514,0.069995985,0.112766668,0.203055202,0.250973935,0.297833176,0.38769392,1.000088399,21147,0,1,"db[19,9]"
"db[20,9]",0.24998938,0.070240198,0.113238047,0.20254868,0.249675039,0.297478307,0.387476667,0.999986938,40000,0,1,"db[20,9]"
"db[21,9]",0.250618497,0.070064865,0.112625904,0.203615183,0.250609621,0.297885522,0.38756928,1.000064793,23975,0,1,"db[21,9]"
"db[22,9]",0.2497528,0.06972591,0.114456558,0.202379605,0.249600521,0.296808436,0.386120767,0.999975144,40000,0,1,"db[22,9]"
"db[23,9]",0.250106497,0.070104555,0.11285137,0.202674494,0.249997644,0.297405114,0.387384465,1.000010627,40000,0,1,"db[23,9]"
"db[24,9]",0.249713761,0.069954843,0.11246817,0.202199152,0.249931766,0.297164798,0.386457382,1.000044612,36194,0,1,"db[24,9]"
"db[25,9]",0.249945737,0.069702536,0.112544643,0.202696411,0.250093486,0.296886044,0.386397739,1.00006802,26100,0,1,"db[25,9]"
"db[26,9]",0.250081258,0.069748193,0.112628321,0.203291862,0.250526367,0.297490797,0.386667935,1.000001483,40000,0,1,"db[26,9]"
"db[27,9]",0.249711067,0.069882339,0.111973938,0.202430177,0.250160283,0.296949205,0.387141752,0.999982826,40000,0,1,"db[27,9]"
"db[28,9]",0.249697432,0.069439586,0.114480832,0.202684689,0.249412396,0.296752711,0.386204511,1.000010047,40000,0,1,"db[28,9]"
"db[29,9]",0.250339033,0.070042908,0.113563511,0.202699918,0.250114567,0.29749058,0.388078348,1.000033334,31659,0,1,"db[29,9]"
"db[30,9]",0.250424222,0.070037757,0.112489863,0.203543192,0.250602665,0.297426078,0.387291339,1.000052822,40000,0,1,"db[30,9]"
"db[31,9]",0.249965306,0.070063662,0.112047465,0.202948125,0.249965143,0.297590524,0.385798197,1.000003606,40000,0,1,"db[31,9]"
"db[32,9]",0.2500859,0.070100321,0.112655796,0.203619049,0.249997385,0.297163617,0.387860202,1.000106825,25111,0,1,"db[32,9]"
"db[33,9]",0.250358656,0.06984529,0.113871956,0.20330773,0.250278064,0.297552321,0.387217773,1.000057601,33738,0,1,"db[33,9]"
"db[34,9]",0.250098827,0.069914404,0.112928207,0.202371434,0.250230573,0.2974209,0.385855648,0.999990212,40000,0,1,"db[34,9]"
"db[35,9]",0.250339307,0.070057094,0.113190429,0.202256981,0.250308552,0.297980516,0.387463047,1.00007195,27756,0,1,"db[35,9]"
"db[36,9]",0.249451837,0.070111599,0.112626494,0.202272474,0.249068142,0.296803362,0.386875759,0.999983972,40000,0,1,"db[36,9]"
"db[37,9]",0.250096641,0.070023122,0.114079926,0.202265596,0.249800973,0.297105998,0.387619046,1.000003428,40000,0,1,"db[37,9]"
"db[38,9]",0.249775256,0.070134126,0.113352781,0.202118066,0.249473217,0.297150269,0.388362037,1.000126342,20308,0,1,"db[38,9]"
"db[1,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,10]"
"db[2,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,10]"
"db[3,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,10]"
"db[4,10]",0.24995048,0.069836963,0.112722745,0.20287668,0.250078499,0.296984756,0.387308138,0.999978165,40000,0,1,"db[4,10]"
"db[5,10]",0.250416679,0.070486956,0.112794233,0.202582314,0.250684352,0.297716748,0.389081245,1.000111047,19457,0,1,"db[5,10]"
"db[6,10]",0.249839937,0.070021805,0.112283785,0.202396195,0.250254648,0.297086269,0.387522581,1.000017157,40000,0,1,"db[6,10]"
"db[7,10]",0.2501717,0.069705432,0.113581699,0.20291296,0.250089231,0.297005864,0.388304468,1.000014199,40000,0,1,"db[7,10]"
"db[8,10]",0.250630849,0.069793532,0.1146704,0.203463479,0.250298865,0.297747054,0.388054829,1.000044044,40000,0,1,"db[8,10]"
"db[9,10]",0.249439835,0.069711141,0.112575085,0.202607833,0.250074742,0.296335369,0.385124935,1.000047266,30586,0,1,"db[9,10]"
"db[10,10]",0.250496197,0.069670785,0.114533758,0.203505007,0.250531146,0.297369833,0.386509319,1.000055433,34605,0,1,"db[10,10]"
"db[11,10]",0.249922712,0.070199212,0.112139264,0.202899703,0.250029948,0.296763495,0.387780902,0.999996807,40000,0,1,"db[11,10]"
"db[12,10]",0.249593011,0.070163191,0.112215012,0.202310928,0.249747074,0.296431257,0.387740811,1.000009265,40000,0,1,"db[12,10]"
"db[13,10]",0.249780691,0.070052297,0.112116199,0.202505141,0.249250807,0.296857921,0.38782041,1.000128408,16333,0,1,"db[13,10]"
"db[14,10]",0.250984928,0.070075688,0.115097005,0.202928028,0.251032252,0.2983782,0.388527167,0.999998711,40000,0,1,"db[14,10]"
"db[15,10]",0.250137923,0.070227265,0.113275517,0.202162939,0.250077371,0.297122061,0.388399166,1.000160592,14719,0,1,"db[15,10]"
"db[16,10]",0.24980162,0.069759378,0.113021447,0.202945735,0.249914537,0.29676774,0.386020007,0.9999849,40000,0,1,"db[16,10]"
"db[17,10]",0.248921924,0.069985994,0.111923221,0.201266467,0.249169594,0.29642199,0.386386363,0.999986795,40000,0,1,"db[17,10]"
"db[18,10]",0.249912078,0.069850125,0.11343606,0.202620516,0.250366088,0.296654578,0.386440386,1.000091324,23639,0,1,"db[18,10]"
"db[19,10]",0.249977369,0.070235609,0.111772144,0.202096056,0.24987762,0.298015891,0.386673793,1.000031957,40000,0,1,"db[19,10]"
"db[20,10]",0.249576613,0.069971595,0.11242432,0.202279589,0.249705284,0.296443638,0.387590397,1.000122389,18748,0,1,"db[20,10]"
"db[21,10]",0.250548785,0.069888818,0.11506881,0.202983,0.250350922,0.297736659,0.386131658,0.999994965,40000,0,1,"db[21,10]"
"db[22,10]",0.250429676,0.069543158,0.113190393,0.203736933,0.250157596,0.297695677,0.386716274,1.000037678,30922,0,1,"db[22,10]"
"db[23,10]",0.250194975,0.069498494,0.113781038,0.203666861,0.250046193,0.296627049,0.386813958,1.000000772,40000,0,1,"db[23,10]"
"db[24,10]",0.25054658,0.070051652,0.112664373,0.203402675,0.250544531,0.297879205,0.387852548,1.000163046,12407,0,1,"db[24,10]"
