"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"N[29,1]",69.7796666666667,8.68816904278423,54,64,69,75,89,1.00268998325565,667,0,1,"N[29,1]"
"N[30,1]",29.5103333333333,5.68483353608528,19,26,29,33,42,1.0014045167511,1431,0,1,"N[30,1]"
"N[31,1]",8.322,2.77924883281285,4,6,8,10,15,1.00110570136024,1619,0,1,"N[31,1]"
"N[32,1]",21.703,4.11676737151822,15,19,21,24,31,0.999923741077549,3000,0,1,"N[32,1]"
"N[33,1]",17.175,4.26768235746696,10,14,17,20,26,1.00001411639577,3000,0,1,"N[33,1]"
"N[34,1]",76.1393333333333,9.78344646995623,58,69,76,82,96,1.00215654548115,864,0,1,"N[34,1]"
"N[35,1]",49.0703333333333,8.23119902776627,34,43,49,55,66,1.00370456607214,487,0,1,"N[35,1]"
"N[36,1]",9.30333333333333,3.42012007040507,3,7,9,11,17,1.00071960454267,1758,0,1,"N[36,1]"
"N[37,1]",58.5773333333333,8.42201458473233,43,53,58,64,77,1.00178595483681,899,0,1,"N[37,1]"
"N[38,1]",43.247,5.94657702038911,32.975,39,43,47,56,1.00228182017776,742,0,1,"N[38,1]"
"N[39,1]",28.9326666666667,5.35459523390224,19,25,29,32,40.0250000000001,1.00159801414164,1020,0,1,"N[39,1]"
"N[40,1]",79.336,9.33910293414406,63,73,78,85,100,1.00204946494569,945,0,1,"N[40,1]"
"N[41,1]",27.584,4.46963121533164,20,24,27,30,37,1.00059499200392,2332,0,1,"N[41,1]"
"N[42,1]",13.2776666666667,4.18294954681414,6,10,13,16,23,1.00321843858559,605,0,1,"N[42,1]"
"N[43,1]",81.7193333333333,8.45172783853738,67,76,81,87,100,1.00232123777782,833,0,1,"N[43,1]"
"N[44,1]",46.284,5.78006462325607,36,42,46,50,59,1.00374207827669,535,0,1,"N[44,1]"
"N[45,1]",71.078,9.83731875462483,52.975,64,71,78,91,1.00160429657922,1053,0,1,"N[45,1]"
"N[46,1]",40.5563333333333,7.12140421697594,27,36,40,45,55,0.999968985233257,3000,0,1,"N[46,1]"
"N[47,1]",32.178,5.68035252441259,22,28,32,36,44,1.00264908670396,654,0,1,"N[47,1]"
"N[48,1]",48.4806666666667,5.24303881741329,40,45,48,52,60,1.00165451721746,1144,0,1,"N[48,1]"
"N[49,1]",29.6666666666667,6.05126114756648,19,25,30,34,42,1.00012316884001,3000,0,1,"N[49,1]"
"N[50,1]",45.429,6.26008694531109,34,41,45,50,59,1.00014391233864,3000,0,1,"N[50,1]"
"N[1,2]",36.831,5.90666870960965,26,33,37,41,49,1.00024501606616,3000,0,1,"N[1,2]"
"N[2,2]",37.452,5.61291940865857,27,34,37,41,49,1.00072498892123,1971,0,1,"N[2,2]"
"N[3,2]",14.6703333333333,4.47619615293559,7,12,14,17,24,1.00209085269433,1061,0,1,"N[3,2]"
"N[4,2]",39.1446666666667,6.11938617711099,29,35,39,43,52,0.999809119825494,3000,0,1,"N[4,2]"
"N[5,2]",28.1706666666667,5.21171055072232,19,25,28,31,39,1.00158873340913,1293,0,1,"N[5,2]"
"N[6,2]",21.0436666666667,3.56800646191394,15,19,21,23,29,1.0035591899281,579,0,1,"N[6,2]"
"N[7,2]",15.662,3.2813633012878,10,13,15,18,23,1.00000557213798,3000,0,1,"N[7,2]"
"N[8,2]",28.197,5.72844912489051,18,24,28,32,40,1.00277439635039,621,0,1,"N[8,2]"
"N[9,2]",21.1166666666667,4.69301577040066,13,18,21,24,31,0.999994764578418,3000,0,1,"N[9,2]"
"N[10,2]",35.2906666666667,6.81730675898023,23,31,35,40,49,0.999889395924027,3000,0,1,"N[10,2]"
"N[11,2]",19.3086666666667,3.77387585052829,13,17,19,22,28,1.00310571735003,681,0,1,"N[11,2]"
"N[12,2]",29.61,5.86111629538913,19,26,29,33,42,1.00023452879795,3000,0,1,"N[12,2]"
"N[13,2]",20.3443333333333,4.58302330233571,12,17,20,23,30,0.999807337507413,3000,0,1,"N[13,2]"
"N[14,2]",66.5343333333333,8.84033587606769,50,60,66,72,85,0.999986011198944,3000,0,1,"N[14,2]"
"N[15,2]",17.477,3.68257040325436,11,15,17,20,25,1.00091202402189,2116,0,1,"N[15,2]"
"N[16,2]",42.2373333333333,5.65257965662408,32,38,42,46,55,1.00018911588673,3000,0,1,"N[16,2]"
"N[17,2]",9.54466666666667,2.70032753787872,5,8,9,11,16,1.00000735390872,3000,0,1,"N[17,2]"
"N[18,2]",30.81,5.42264096282158,21,27,31,34,42,1.0018842099011,944,0,1,"N[18,2]"
"N[19,2]",11.9603333333333,3.19637797612824,6,10,12,14,19,1.00046030608028,2267,0,1,"N[19,2]"
"N[20,2]",48.396,6.47419151080448,37,44,48,52.25,62,1.00362757211821,494,0,1,"N[20,2]"
"N[21,2]",3.14,2.11909497691201,0,2,3,4,8,1.0006086400373,1842,1,1,"N[21,2]"
"N[22,2]",64.043,8.53839089288373,48,58,64,70,81.0250000000001,1.0001749788786,3000,0,1,"N[22,2]"
"N[23,2]",40.619,5.03834966258207,32,37,40,44,52,1.00026982538535,3000,0,1,"N[23,2]"
"N[24,2]",59.8713333333333,7.97989167298611,45,54,59,65,76,1.00080468233285,1612,0,1,"N[24,2]"
"N[25,2]",50.6346666666667,7.56467269482839,37,45,50,56,66,1.00191234064357,909,0,1,"N[25,2]"
"N[26,2]",26.1993333333333,5.16918817523789,17,23,26,29,38,1.00139736092229,1238,0,1,"N[26,2]"
"N[27,2]",21.5873333333333,4.22417496168477,14,19,21,24,31,1.00452316761877,552,0,1,"N[27,2]"
"N[28,2]",36.445,6.23377320003194,25,32,36,40,50,1.00193039191167,894,0,1,"N[28,2]"
"N[29,2]",64.968,8.43844644822058,49,59,65,71,83,1.00001329954159,3000,0,1,"N[29,2]"
"N[30,2]",28.413,5.30086131777061,19,25,28,32,39,1.00151453115249,1461,0,1,"N[30,2]"
"N[31,2]",8.921,2.56338629871481,5,7,9,10,15,1.00339691547374,692,0,1,"N[31,2]"
"N[32,2]",21.9793333333333,3.95273503542914,15,19,22,25,30,1.00063176440907,2459,0,1,"N[32,2]"
"N[33,2]",16.9596666666667,4.07744794564836,10,14,17,20,26,1.00442885159031,501,0,1,"N[33,2]"
"N[34,2]",66.7026666666667,9.30511264105078,49,60,66,73,85,1.00177818941891,1230,0,1,"N[34,2]"
"N[35,2]",46.4696666666667,6.94400121974851,34,42,46,51,61,1.00085213531872,2498,0,1,"N[35,2]"
"N[36,2]",4.963,2.8334267420153,0,3,5,7,11,1.00010376747342,3000,1,1,"N[36,2]"
"N[37,2]",53.767,8.03481365123901,39,48,53,59,70,1.00283515490128,661,0,1,"N[37,2]"
