"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"db[6,4]",0.250370282308425,0.0698472678186334,0.113140346454229,0.203571326288348,0.250731989383604,0.297460101183687,0.387168497872331,0.999980474108805,40000,0,1,"db[6,4]"
"db[7,4]",0.25025158706119,0.0700568052116837,0.113153548270788,0.203049652499062,0.25030539286941,0.297802873776537,0.387205523719506,1.00006078070899,37721,0,1,"db[7,4]"
"db[8,4]",0.249952291898547,0.0695547418546647,0.112857443414266,0.202842476467592,0.249899084577919,0.297146006364183,0.386382080728045,0.999994714307977,40000,0,1,"db[8,4]"
"db[9,4]",0.250020386982044,0.0700816763777464,0.113463726871243,0.202383114188838,0.249681300874604,0.297303140276819,0.388532917682112,1.00007069328253,25028,0,1,"db[9,4]"
"db[10,4]",0.2494004696513,0.0701354985556606,0.111338324545597,0.202036820934629,0.249780827598645,0.296885765185591,0.385951686306899,1.00009193311453,22419,0,1,"db[10,4]"
"db[11,4]",0.250612655456718,0.0699262626542812,0.112305073609833,0.203705176350768,0.250962394611452,0.297342119595538,0.387308518022557,1.00003264064597,36779,0,1,"db[11,4]"
"db[12,4]",0.250059792917101,0.0698178781475319,0.113977970396987,0.202581132941634,0.249941934546435,0.296967439426131,0.387662027022811,0.999998441205803,40000,0,1,"db[12,4]"
"db[13,4]",0.249731229099228,0.0696795017305553,0.113014015356119,0.203019154559033,0.249514664082102,0.29697037331643,0.385915667946318,1.0001175185617,16616,0,1,"db[13,4]"
"db[14,4]",0.249509978495011,0.0702198536460032,0.111565669184681,0.202108649387058,0.249080302839626,0.29768896915429,0.387623471621176,1.00002291050008,40000,0,1,"db[14,4]"
"db[15,4]",0.250521964205153,0.0694467145043513,0.115319768536052,0.203457806599336,0.250399511493522,0.297233558278641,0.387516773965849,0.99996860676186,40000,0,1,"db[15,4]"
"db[16,4]",0.249235283305188,0.0699610024126478,0.112441930168408,0.201675360747046,0.24910635693546,0.296490886868223,0.38699436245889,1.00006420581198,40000,0,1,"db[16,4]"
"db[17,4]",0.250107861817406,0.0697698208579041,0.113415269266721,0.203024000823486,0.249973510067474,0.297604628076034,0.386922346537934,1.0000918576771,24321,0,1,"db[17,4]"
"db[18,4]",0.250099439227712,0.069904187216014,0.114096177930164,0.202606692796635,0.249854663031657,0.297134364133081,0.387971261062397,1.00009228340288,21755,0,1,"db[18,4]"
"db[19,4]",0.250412504250809,0.0698888815623936,0.114666703793587,0.202702875583612,0.250016726807475,0.29741438382084,0.387724835021162,1.00003084909164,32654,0,1,"db[19,4]"
"db[20,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,4]"
"db[21,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,4]"
"db[22,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,4]"
"db[23,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,4]"
"db[24,4]",0.250336351630412,0.0701000742732979,0.113410411520375,0.203109516637619,0.250585807633924,0.297513472182751,0.387735184369832,1.0000010540347,40000,0,1,"db[24,4]"
"db[25,4]",0.250056175309958,0.0695887932581499,0.11346681867829,0.203428069645255,0.249888516954395,0.297074110034373,0.385872995664747,1.0000788819696,23596,0,1,"db[25,4]"
"db[26,4]",0.250240152733198,0.0700865752685151,0.111910926786372,0.203319440472387,0.250156353338853,0.297642670543475,0.387580589377024,1.00009432470314,20795,0,1,"db[26,4]"
"db[27,4]",0.24960639577622,0.0695704865406591,0.112569958959831,0.202888706324933,0.249376238136098,0.296746894275311,0.38558199589661,0.99996690831985,40000,0,1,"db[27,4]"
"db[28,4]",0.249570409679938,0.0697984407175905,0.112851210111647,0.202188045860131,0.249610223927033,0.296891760951113,0.387852160063797,0.999984338525868,40000,0,1,"db[28,4]"
"db[29,4]",0.249305910990781,0.0700233841488821,0.11319597037602,0.201728867415487,0.24915714648466,0.29731582712159,0.385561381655193,1.00009674358125,28123,0,1,"db[29,4]"
"db[30,4]",0.249268633886604,0.0703527565245911,0.109815249215414,0.201881654642362,0.249562528035278,0.296890177597252,0.386615729835825,1.00013474319333,28299,0,1,"db[30,4]"
"db[31,4]",0.250032963703561,0.0703119241539088,0.113086550739896,0.202492015059122,0.250414202200001,0.297690994361926,0.38730181509185,1.00003145962638,40000,0,1,"db[31,4]"
"db[32,4]",0.2495046644299,0.0701688971395808,0.11148907207803,0.202104079324143,0.249362283503783,0.296405419102829,0.387751939600321,1.00006023887299,31719,0,1,"db[32,4]"
"db[33,4]",0.249783385259326,0.0697334233029675,0.112745101388179,0.202581832259957,0.249727274821532,0.297057676375678,0.386866351145815,0.999988694064928,40000,0,1,"db[33,4]"
"db[34,4]",0.249838311898022,0.069915639751201,0.111409759508014,0.202340810580538,0.250185349146317,0.296575942757246,0.386901479396962,1.00005020351301,34605,0,1,"db[34,4]"
"db[35,4]",0.250386320965329,0.0702454639978211,0.113153174985623,0.20275380748172,0.250258861142616,0.297426839502842,0.388683740392744,1.00010649907042,37784,0,1,"db[35,4]"
"db[36,4]",0.250245052386529,0.0702824202654617,0.112714107897034,0.202713448264969,0.250388418469946,0.297079063360013,0.388507772606806,1.00000431587268,40000,0,1,"db[36,4]"
"db[37,4]",0.249787721849928,0.0703474397715674,0.112302349435599,0.202246648705859,0.249612236802821,0.2974152761603,0.388707271277165,1.00003404244327,40000,0,1,"db[37,4]"
"db[38,4]",0.250311765825226,0.0698053411915615,0.113617640247407,0.202758899291112,0.250145060033518,0.297146581983197,0.387372409574883,1.00005683907082,32175,0,1,"db[38,4]"
"db[39,4]",0.249672989371096,0.0694062581742161,0.113896719813746,0.202597502026632,0.249383262704279,0.296705706355828,0.385856099207686,1.00000968971854,40000,0,1,"db[39,4]"
"db[40,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,4]"
"db[1,5]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,5]"
"db[2,5]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,5]"
"db[3,5]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,5]"
"db[4,5]",0.24974936100874,0.0699036919018596,0.111911096863786,0.202779697384405,0.249656267434311,0.296958194447229,0.387893066885781,0.999992310650538,40000,0,1,"db[4,5]"
