"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"db[1,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,10]"
"db[2,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,10]"
"db[3,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,10]"
"db[4,10]",0.249923679038535,0.0697600213839185,0.113803059653105,0.20288918927382,0.249834448110552,0.296797802316767,0.388316647545325,1.00011178578849,19756,0,1,"db[4,10]"
"db[5,10]",0.250761373014143,0.0700430844931536,0.112686702139004,0.20388964551878,0.250292107385596,0.297924549711617,0.387410423180198,1.00002735495881,36088,0,1,"db[5,10]"
"db[6,10]",0.249942690736954,0.070439532994947,0.112648414041132,0.202463906787795,0.249700449346933,0.297299369723258,0.388741429561583,1.00000586661453,40000,0,1,"db[6,10]"
"db[7,10]",0.24972835187413,0.07005769485348,0.113164135797884,0.202207926420074,0.249771381392288,0.297039326916126,0.387728514082191,1.00013041376631,14711,0,1,"db[7,10]"
"db[8,10]",0.248915101733048,0.0701111668007511,0.111041588056708,0.201290517075991,0.249089133230903,0.296554876964205,0.386840354328204,0.999966676090057,40000,0,1,"db[8,10]"
"db[9,10]",0.249510551361073,0.0696272697053265,0.113849212505052,0.202632798698563,0.249287884643866,0.296003857855784,0.386087508978176,1.00002482594105,40000,0,1,"db[9,10]"
"db[10,10]",0.250374756497575,0.0703004191625097,0.110407563323376,0.202994284407047,0.250334632130676,0.297841436046979,0.38755094287876,1.00008510539835,20660,0,1,"db[10,10]"
"db[11,10]",0.250067029665712,0.0698495060305675,0.11320322285743,0.202818592794524,0.249837559257314,0.297077709982394,0.387532458878696,0.999967714631385,40000,0,1,"db[11,10]"
"db[12,10]",0.250171479938808,0.0698615840126644,0.112572209878769,0.20301358854973,0.249781918887713,0.297357524944592,0.387361886317908,1.00002372106994,40000,0,1,"db[12,10]"
"db[13,10]",0.250195772464275,0.0700434155958627,0.112191307431224,0.202702242572564,0.249929203408326,0.297183910839331,0.38718407044001,1.00001466072396,40000,0,1,"db[13,10]"
"db[14,10]",0.249890490145213,0.0701606992736916,0.111239986281104,0.202579158723629,0.249977904313478,0.297423084459389,0.387338765940388,0.99997989590616,40000,0,1,"db[14,10]"
"db[15,10]",0.250408141961811,0.0700416935382634,0.113550704360327,0.202799033661145,0.249997057443948,0.297970716738239,0.387360515288016,1.0002423414239,9502,0,1,"db[15,10]"
"db[16,10]",0.250249099517827,0.0700686318028443,0.111564899912324,0.203275574852025,0.250440608807061,0.297884553837955,0.386775873653747,1.0000913372828,19608,0,1,"db[16,10]"
"db[17,10]",0.250184771734594,0.0696095208373383,0.113195419256961,0.203478394778285,0.250265077312055,0.297086627543047,0.386918182535154,1.00000626614086,40000,0,1,"db[17,10]"
"db[18,10]",0.250413309585774,0.0702642051616305,0.112459556608111,0.202810296532553,0.250431213954398,0.297732891145226,0.38795454944066,1.00011953128535,20698,0,1,"db[18,10]"
"db[19,10]",0.249971341995602,0.0700942934531072,0.112979944650118,0.202379440122318,0.250187032664388,0.297564021118889,0.386220812759302,1.00002548340699,40000,0,1,"db[19,10]"
"db[20,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,10]"
"db[21,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,10]"
"db[22,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,10]"
"db[23,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,10]"
"db[24,10]",0.250604570255719,0.0694240335362875,0.114304317424647,0.203850424058781,0.250878075847249,0.297642748486617,0.386961212530701,1.00014705805456,27557,0,1,"db[24,10]"
"db[25,10]",0.249419679538808,0.0702293783672075,0.112325543961718,0.201911873456823,0.249523449866898,0.296615309115107,0.388100906579088,1.00000366230024,40000,0,1,"db[25,10]"
"db[26,10]",0.250372294963399,0.0697840468196139,0.113138957336715,0.203336968304366,0.250816173565248,0.297445183356838,0.387667955179521,0.999998985357794,40000,0,1,"db[26,10]"
"db[27,10]",0.250433073223127,0.0700082106517647,0.113234310092387,0.202999036934014,0.250471170705185,0.297569273660205,0.388626689030697,1.00003074931413,37379,0,1,"db[27,10]"
"db[28,10]",0.250323147144198,0.0695150476072709,0.114411449338278,0.203654420032153,0.249908034341642,0.297428392853366,0.386306033078117,1.00008985911103,25146,0,1,"db[28,10]"
"db[29,10]",0.250270792616982,0.0698814249819752,0.112797095085527,0.202734409626886,0.250665498499995,0.297808942154544,0.387864343138428,1.00001033517943,40000,0,1,"db[29,10]"
"db[30,10]",0.249559197255402,0.0698712252269081,0.11161035086034,0.202133057952142,0.249224737372746,0.296768695336568,0.387082721676893,1.00003230284822,40000,0,1,"db[30,10]"
"db[31,10]",0.250184338623876,0.0698098411769218,0.11312388788907,0.203199150725069,0.25060758726794,0.297657512100139,0.385895586620674,1.00006024157863,25936,0,1,"db[31,10]"
"db[32,10]",0.250727157636841,0.0698353481319171,0.113397081809641,0.203848647218809,0.250712344341874,0.297995670080762,0.388657685369227,0.999981466224822,40000,0,1,"db[32,10]"
"db[33,10]",0.250241988152153,0.0700326079825397,0.112836410985041,0.203197970981952,0.250094180125837,0.297438626174267,0.387528537510007,1.00001710962387,40000,0,1,"db[33,10]"
"db[34,10]",0.250140203791287,0.0697131328953831,0.112824943555616,0.20291652597136,0.250274672148069,0.297397772922072,0.38650076922837,1.00002733270496,40000,0,1,"db[34,10]"
"db[35,10]",0.249723048485686,0.0700065779098824,0.112473326306582,0.202312260722242,0.24983445517238,0.297031701505427,0.386325707315814,1.00003508957902,35769,0,1,"db[35,10]"
"db[36,10]",0.249351572682932,0.0699717767152701,0.112837889486893,0.201940657335844,0.249254554011262,0.296638642941713,0.3879757919607,1.00009110978288,21712,0,1,"db[36,10]"
"db[37,10]",0.250383160360605,0.0700543738518656,0.113562121668644,0.202807742432321,0.25005337323481,0.29779444388592,0.388050449561958,1.00000071096575,40000,0,1,"db[37,10]"
"db[38,10]",0.250197252650399,0.0703715257202326,0.113052644067612,0.2028120798063,0.250712438348598,0.297802222980558,0.387886171004763,1.00008460568222,21753,0,1,"db[38,10]"
"db[39,10]",0.250014013174182,0.069966114714513,0.113129916353662,0.202273590366323,0.249857242796358,0.2977758311572,0.386766125674116,1.00006236581978,28082,0,1,"db[39,10]"
"db[40,10]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,10]"
"db[1,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,11]"
"db[2,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,11]"
"db[3,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,11]"
"db[4,11]",0.249600034723158,0.0697779660114219,0.112681229751541,0.202332405146368,0.250161262216876,0.29678771097907,0.38714447102638,1.00000782272632,40000,0,1,"db[4,11]"
"db[5,11]",0.249885352027587,0.0698377635107247,0.112577355893743,0.202415990343758,0.250097071555684,0.297149115301344,0.386404442328279,1.00020578272842,10954,0,1,"db[5,11]"
"db[6,11]",0.249344890433999,0.0699696715195085,0.113059792586818,0.201755695180263,0.2493259293643,0.296408495624625,0.386879446852855,0.99997774451778,40000,0,1,"db[6,11]"
"db[7,11]",0.249614600160178,0.0699189876795412,0.111544912951468,0.20272945987156,0.249931367019802,0.297105049310118,0.386246499562765,0.999994102470397,40000,0,1,"db[7,11]"
"db[8,11]",0.249885584514119,0.0702909684051738,0.111733112324855,0.20204474811272,0.24943061226412,0.297710126174347,0.388073313102217,0.999988230990842,40000,0,1,"db[8,11]"
"db[9,11]",0.249957499210742,0.0698865882334551,0.113744486427308,0.20279670914571,0.249465699313959,0.297685612116658,0.386937976297622,0.999985023992382,40000,0,1,"db[9,11]"
"db[10,11]",0.249576405807385,0.0699748820501764,0.112112434738214,0.20218386573466,0.249719889855127,0.296550506573941,0.387374304453253,1.00007601891118,22466,0,1,"db[10,11]"
"db[11,11]",0.250014710569359,0.0696556820014906,0.113185030814476,0.202580095046625,0.250136540266586,0.297243015492747,0.38603951662504,0.999998458716248,40000,0,1,"db[11,11]"
"db[12,11]",0.249654000634839,0.06990278017555,0.11276540031382,0.202496239592548,0.249646953079075,0.296418130883026,0.386087484509549,0.999967705699662,40000,0,1,"db[12,11]"
"db[13,11]",0.250169730606689,0.070010664252098,0.113998818463136,0.202546483975181,0.250142985857405,0.297516121760227,0.38772016079943,1.00004254856705,28430,0,1,"db[13,11]"
"db[14,11]",0.250122365525445,0.0703271906914742,0.113140576072505,0.20262804660111,0.2498212905217,0.29756292301806,0.388580003475989,0.999976033300142,40000,0,1,"db[14,11]"
"db[15,11]",0.250145448513208,0.0700911487649329,0.113484496067175,0.202694598317129,0.249740537229426,0.297797716143971,0.388017530259911,1.00008533932185,40000,0,1,"db[15,11]"
"db[16,11]",0.250039245135616,0.0696381691611032,0.113410174196927,0.203231089095901,0.249416024197774,0.296674496861953,0.386581540705384,0.999989008115721,40000,0,1,"db[16,11]"
"db[17,11]",0.24992371065184,0.0697592474287003,0.113767138583392,0.202418918769547,0.250347895909808,0.296958525812446,0.385928874829341,0.999959863132873,40000,0,1,"db[17,11]"
"db[18,11]",0.249889920811657,0.0701673366763729,0.112767903531277,0.202503007563441,0.249964682014696,0.297122997007027,0.387918428995497,1.00014594254161,13004,0,1,"db[18,11]"
"db[19,11]",0.250066276602095,0.0701437477734248,0.112432640475651,0.202566965030436,0.249776849793533,0.297355804731193,0.387676688620162,1.00003090393457,40000,0,1,"db[19,11]"
"db[20,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,11]"
"db[21,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,11]"
"db[22,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,11]"
"db[23,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,11]"
"db[24,11]",0.250060866461593,0.0694325421920257,0.113219772776317,0.20337194781563,0.250158425104984,0.296743618864219,0.386503626059167,1.0000512857934,40000,0,1,"db[24,11]"
"db[25,11]",0.250014232491227,0.0702358389087372,0.111343336173861,0.202447141394846,0.249814855413686,0.297290168213004,0.388252759517226,1.0000980611325,18818,0,1,"db[25,11]"
"db[26,11]",0.250026210534822,0.0702485535175217,0.113093774016918,0.202292917497233,0.249828115555572,0.29727841590942,0.387612396169379,1.00016784013005,21259,0,1,"db[26,11]"
"db[27,11]",0.250074110927191,0.0698417129643992,0.11304611870288,0.203233509749181,0.249792822570703,0.297429389621686,0.386929079168848,0.999992467511306,40000,0,1,"db[27,11]"
"db[28,11]",0.249945769859023,0.0701064299124639,0.111287316448506,0.202521277857872,0.249606953801376,0.297158416687348,0.387398099843543,0.999990395721789,40000,0,1,"db[28,11]"
"db[29,11]",0.250015582509713,0.0699376436347409,0.112548111661167,0.202596910199196,0.24997716713572,0.29729842542636,0.387435065963699,1.00009978042565,16974,0,1,"db[29,11]"
"db[30,11]",0.250114990324188,0.0702944842760636,0.112503694159016,0.202917211253809,0.250310122976874,0.297051838718624,0.389029045528344,1.00013934976721,13245,0,1,"db[30,11]"
"db[31,11]",0.250193123895097,0.0696470266807605,0.112742843633388,0.203573372206306,0.250190474222835,0.297133432030143,0.38700284745157,1.000008487894,40000,0,1,"db[31,11]"
"db[32,11]",0.249897412718223,0.0699568572206274,0.114069266291651,0.202350658924866,0.249456300256799,0.297179468608409,0.387512630579194,1.00008294433198,22503,0,1,"db[32,11]"
"db[33,11]",0.249251975864026,0.0693054277054347,0.11368842732114,0.202926485935399,0.248838861720404,0.295476733480507,0.386827013866052,0.999996589813502,40000,0,1,"db[33,11]"
"db[34,11]",0.250282525718596,0.069931655129623,0.112606960088519,0.202783551217563,0.25017418853205,0.297360862605059,0.386753714331458,0.999981999529737,40000,0,1,"db[34,11]"
"db[35,11]",0.250510332066202,0.0696036761547992,0.11395242510904,0.203092726635512,0.250372015710781,0.297317712956583,0.386709701659035,1.00000350253319,40000,0,1,"db[35,11]"
"db[36,11]",0.250041491748779,0.0699337490102613,0.113823072215886,0.202455597178196,0.250235770231245,0.296912313848234,0.388448722663205,1.00006954004174,27337,0,1,"db[36,11]"
"db[37,11]",0.250228643085581,0.0704143218515305,0.113311900794456,0.202454062455818,0.250069412212343,0.297374636893812,0.389073449680953,1.00001214143931,40000,0,1,"db[37,11]"
"db[38,11]",0.249923577768649,0.0702497093790873,0.113520868326946,0.202272800899914,0.249700215822069,0.297451210852791,0.388149669788065,1.00006647005101,23056,0,1,"db[38,11]"
"db[39,11]",0.249603295184756,0.0702428719605417,0.111493153099422,0.202228095858936,0.24930265745824,0.296967012283128,0.387767433479067,0.999977240291215,40000,0,1,"db[39,11]"
"db[40,11]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,11]"
"db[1,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,12]"
"db[2,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,12]"
"db[3,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,12]"
"db[4,12]",0.250052278748937,0.0699657428176249,0.114052277070811,0.203266385967629,0.249947071534628,0.297177069281164,0.387708547433904,1.00012322709637,20471,0,1,"db[4,12]"
"db[5,12]",0.249944353069237,0.0697592774135896,0.112469361423468,0.203309787397533,0.250168624658753,0.297071285606126,0.386388154004174,0.999967103104241,40000,0,1,"db[5,12]"
"db[6,12]",0.250197122233605,0.0698733807091216,0.113128864406806,0.203062947750423,0.250227896044516,0.297990015955084,0.386313460993656,1.00003198340204,33725,0,1,"db[6,12]"
"db[7,12]",0.250585057039387,0.069797773279567,0.114298685184357,0.203390575758107,0.250175361192965,0.298015699787493,0.386980529611609,0.999981048507606,40000,0,1,"db[7,12]"
"db[8,12]",0.250002355917414,0.0694019303847125,0.113844421779233,0.203194262539775,0.250529365967141,0.296436442778952,0.38582832703796,1.00003124333326,33164,0,1,"db[8,12]"
"db[9,12]",0.24991838921772,0.0701827494942737,0.112121334794334,0.202698457808479,0.249877682742651,0.297314762255249,0.388459691371859,0.99996963701302,40000,0,1,"db[9,12]"
"db[10,12]",0.249814738209117,0.0696577015316141,0.113805091634719,0.20269892047882,0.250132541271029,0.297145588196682,0.385859926272591,0.999996207205593,40000,0,1,"db[10,12]"
"db[11,12]",0.250095290274491,0.0700929864400677,0.114172588842104,0.20211859096111,0.250443556011324,0.29772271653307,0.385995548739018,1.00007439171777,21694,0,1,"db[11,12]"
"db[12,12]",0.250082607275764,0.0700498926500049,0.112039456210785,0.202571257158162,0.249944352271148,0.297658909143105,0.386512037596901,1.00007579338999,29283,0,1,"db[12,12]"
"db[13,12]",0.250245346366367,0.0697718584709873,0.112175055037629,0.20302354409608,0.250346890626053,0.297417227394312,0.386583105642024,0.999981606384997,40000,0,1,"db[13,12]"
"db[14,12]",0.249848478423522,0.0697787359023969,0.112220362125587,0.202970857038594,0.250239784474014,0.296582015275177,0.38680573515542,0.999984840407844,40000,0,1,"db[14,12]"
"db[15,12]",0.249521291288733,0.0697936723305883,0.111890776853205,0.202523739764875,0.249842818197294,0.296598266041915,0.385280624433357,1.00004677198897,32243,0,1,"db[15,12]"
"db[16,12]",0.250406257768417,0.0703466377877196,0.112730970608932,0.202923812516432,0.249904455120565,0.298235863295028,0.388338195252577,0.999980990266328,40000,0,1,"db[16,12]"
"db[17,12]",0.25001732517669,0.0702229688911707,0.11175128037594,0.202316064899049,0.250359119677106,0.297390027315747,0.388404273607621,1.00004416370177,40000,0,1,"db[17,12]"
"db[18,12]",0.250230062961266,0.0700190702378556,0.111879131198989,0.20288967761356,0.250676738716508,0.297616318223996,0.387661693145143,0.999967773607867,40000,0,1,"db[18,12]"
"db[19,12]",0.249624259744483,0.0697943840776918,0.1125417040945,0.203143896956207,0.249898044287544,0.296732430605732,0.386084579122001,1.0000679927291,24192,0,1,"db[19,12]"
"db[20,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,12]"
"db[21,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,12]"
"db[22,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,12]"
"db[23,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,12]"
"db[24,12]",0.249927139339863,0.0698766313003186,0.111535627739392,0.202667502178893,0.250228429995837,0.297127221361082,0.387045385995053,1.00002189264406,36026,0,1,"db[24,12]"
"db[25,12]",0.249809311383001,0.0699485293598823,0.112872136152494,0.202519349039069,0.249940823515652,0.29698710599458,0.386443509621906,0.999981682358788,40000,0,1,"db[25,12]"
"db[26,12]",0.250541680840404,0.0701490857220871,0.114526582298144,0.202665487649455,0.250384097773025,0.298051416004932,0.387513606917985,1.00003203862037,40000,0,1,"db[26,12]"
"db[27,12]",0.25023810669883,0.0697793121691594,0.114951028524128,0.202810741851238,0.249641735749131,0.297137822683438,0.388034548799374,0.999971139295346,40000,0,1,"db[27,12]"
"db[28,12]",0.25009098363398,0.0703292701853406,0.112606610328211,0.202467848316042,0.249938211218982,0.29764545995751,0.38810254210888,1.00007050930867,40000,0,1,"db[28,12]"
"db[29,12]",0.249631269679869,0.0703196034321764,0.110707097521734,0.202225305031274,0.249703370683922,0.297066234370284,0.387280674015924,1.00000626624345,40000,0,1,"db[29,12]"
"db[30,12]",0.249802587263738,0.0697414393210429,0.112552119821622,0.202979342225511,0.249087192359777,0.29656051542807,0.38705793828361,0.99997564485864,40000,0,1,"db[30,12]"
"db[31,12]",0.249417276548646,0.0695339981580934,0.112651669483856,0.202412197930696,0.249642091112196,0.296136048223427,0.386342169683551,1.00010921133112,24848,0,1,"db[31,12]"
"db[32,12]",0.249713683619917,0.0701019142727681,0.112415758273425,0.201652052010318,0.249857741286612,0.297685500117067,0.386339132523322,1.00002224136179,40000,0,1,"db[32,12]"
"db[33,12]",0.249634387246294,0.0697474059446818,0.112221759649733,0.202594723703207,0.249387810563622,0.296834409967272,0.386359927850872,1.00006504517831,40000,0,1,"db[33,12]"
"db[34,12]",0.249618910569706,0.0700552948012418,0.112142365942403,0.202155523282582,0.2495644818695,0.29689382011364,0.387625185582966,0.999982427467537,40000,0,1,"db[34,12]"
"db[35,12]",0.248957421330967,0.0700679570728514,0.11140099583746,0.202001556558939,0.249019952400379,0.296089640496468,0.387106915488878,1.0001003236552,40000,0,1,"db[35,12]"
"db[36,12]",0.250543647780983,0.0699868639530129,0.112948269727888,0.20326882077028,0.250272514112499,0.298345271556318,0.385997532468633,0.999985652788715,40000,0,1,"db[36,12]"
"db[37,12]",0.249326288718375,0.0704145996039717,0.11127388387437,0.201676571536528,0.24905694921734,0.29644930237042,0.387811792002701,1.00003214897112,40000,0,1,"db[37,12]"
"db[38,12]",0.250159074383053,0.0697306910248277,0.112894780484015,0.202746512700593,0.250364225203068,0.297353386957922,0.386773698548153,1.00012959714981,19312,0,1,"db[38,12]"
"db[39,12]",0.249767650892193,0.069728946774527,0.112250167934777,0.202683690480734,0.249756924847201,0.296883495556533,0.386211169163772,1.00002459298941,38445,0,1,"db[39,12]"
"db[40,12]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,12]"
"db[1,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,13]"
"db[2,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,13]"
"db[3,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,13]"
"db[4,13]",0.250206080227593,0.0696311849376592,0.114164263899794,0.203400675097124,0.250067203672131,0.297084441931181,0.387245663423065,1.00001931114895,40000,0,1,"db[4,13]"
"db[5,13]",0.249894934149953,0.0698125320670095,0.11321101036714,0.202617656653853,0.250044280754681,0.296789721188545,0.386492188144741,1.00004272283598,33366,0,1,"db[5,13]"
"db[6,13]",0.25027015506057,0.0700492807374688,0.112077447662365,0.203085798942599,0.250084126807903,0.297684862963133,0.387240591075875,1.00014528164322,17937,0,1,"db[6,13]"
"db[7,13]",0.249958415024374,0.0694986032096032,0.113546825651233,0.20273859462055,0.249791560233215,0.297121957716888,0.385818089886768,1.00005998842444,31009,0,1,"db[7,13]"
"db[8,13]",0.249552761838506,0.0700019953696364,0.112140168669135,0.202032730584572,0.249700542981248,0.297019127190612,0.385993701031032,1.00000604272577,40000,0,1,"db[8,13]"
"db[9,13]",0.250023782665613,0.0701451893268162,0.113523905270885,0.202277145737819,0.250078968470425,0.297930179610057,0.387995821196931,0.999992965617275,40000,0,1,"db[9,13]"
"db[10,13]",0.250425418272444,0.0701454771850467,0.112732536747449,0.203261922341137,0.249929761816001,0.297358438030854,0.388786235672171,1.00006952366011,25567,0,1,"db[10,13]"
"db[11,13]",0.249483394429859,0.0700319318424881,0.111935798186582,0.202206173327367,0.249691677992528,0.29655029904539,0.387482611255599,1.00005285326732,40000,0,1,"db[11,13]"
"db[12,13]",0.250240348111494,0.0697681042632344,0.113420602040191,0.203232007977192,0.25071585189932,0.297250164158385,0.386944527030561,1.00003508916797,40000,0,1,"db[12,13]"
"db[13,13]",0.250166018508902,0.0704081467588546,0.111353482144952,0.20259030204222,0.24974400657158,0.297637139796348,0.389039881235164,1.00008652250467,20942,0,1,"db[13,13]"
"db[14,13]",0.249796459464469,0.0692842893504853,0.114487107192464,0.203055051867134,0.249428352043326,0.296799077222852,0.384727655280039,1.00031070426342,7533,0,1,"db[14,13]"
"db[15,13]",0.249972625267926,0.0700109543825422,0.113363576048565,0.202686510457711,0.249886145213219,0.297221605588328,0.386904047120856,1.00015593026357,22417,0,1,"db[15,13]"
"db[16,13]",0.250363900078383,0.0698896653128544,0.113731649755358,0.203159683447961,0.25034013504756,0.297172005275833,0.387417630389231,1.00007780393242,26146,0,1,"db[16,13]"
"db[17,13]",0.249844362551224,0.0698937973622047,0.11184702034561,0.202761350736741,0.249897963503834,0.296676571510717,0.387050179324146,1.00008829650519,33526,0,1,"db[17,13]"
"db[18,13]",0.250102085839652,0.0698482974804683,0.112134881638652,0.202508937203581,0.250455734748986,0.297319782726166,0.386786047728072,0.999994194072355,40000,0,1,"db[18,13]"
"db[19,13]",0.250472963841269,0.0700369074573665,0.113467222150078,0.203119713581889,0.250620834045281,0.297973893343091,0.388647376308957,1.00004189014229,30856,0,1,"db[19,13]"
"db[20,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,13]"
"db[21,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,13]"
"db[22,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,13]"
"db[23,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,13]"
"db[24,13]",0.249548716957495,0.0702124476619638,0.111045261192195,0.202445360826418,0.24929001798872,0.296713509555181,0.387036259279466,0.999987159134473,40000,0,1,"db[24,13]"
"db[25,13]",0.250320796493658,0.0698600881068275,0.114766653330884,0.202596646598517,0.250083868336536,0.297551397314111,0.388225885559644,0.999983460506918,40000,0,1,"db[25,13]"
"db[26,13]",0.249482458791222,0.0701461598227982,0.113294817301667,0.202213169512611,0.249137412074864,0.296340904492616,0.387038155732852,1.00003540202119,40000,0,1,"db[26,13]"
"db[27,13]",0.250081155238838,0.0702475373282133,0.112227550565392,0.202956037547251,0.249863018439631,0.297553976637566,0.38723322367498,0.999998239268099,40000,0,1,"db[27,13]"
"db[28,13]",0.249419165204826,0.069494802604672,0.113199809056586,0.202455904981753,0.249100884394566,0.296516903115883,0.386844518422976,1.00006846441465,25314,0,1,"db[28,13]"
"db[29,13]",0.249887341738036,0.0702239534152626,0.112349325064352,0.202530008355974,0.249189928490913,0.297064550113287,0.388146749231801,1.00009239217152,20693,0,1,"db[29,13]"
"db[30,13]",0.250116057637991,0.0697613554186141,0.112540228169426,0.203046824926484,0.249797628918807,0.296756935635256,0.387828049666511,1.00008910557169,26642,0,1,"db[30,13]"
"db[31,13]",0.250547836387734,0.0700085483633772,0.113052885867912,0.20372148960156,0.250782535561491,0.297504950225573,0.388094884656554,1.00009533382136,21099,0,1,"db[31,13]"
"db[32,13]",0.249841875504218,0.0695460779629631,0.114124710929615,0.203095520758521,0.24930118818388,0.296772569380573,0.385781278247456,0.999997551755406,40000,0,1,"db[32,13]"
"db[33,13]",0.250381375588531,0.0696896563694086,0.113420528482807,0.203339212245596,0.250706576906537,0.297692430423881,0.386594191431215,1.00016005719979,13516,0,1,"db[33,13]"
"db[34,13]",0.249883065575701,0.0697733275583125,0.113277976332817,0.203499607984125,0.249988808668246,0.296905097190348,0.386136507786037,0.999977989374987,40000,0,1,"db[34,13]"
"db[35,13]",0.250307566019653,0.0695819274260221,0.112700264277424,0.203513649099275,0.250514027430662,0.297142944689053,0.385922638152442,1.0000173295567,40000,0,1,"db[35,13]"
"db[36,13]",0.24983056273343,0.0702317633661152,0.113683359521973,0.201692632456171,0.249825858093458,0.297487583228471,0.387553979650083,1.00023839080939,8887,0,1,"db[36,13]"
"db[37,13]",0.250702499411037,0.0698808308613392,0.114156639717462,0.20309373412247,0.250638645374347,0.297547754878751,0.387066136000881,1.00001281864369,40000,0,1,"db[37,13]"
"db[38,13]",0.249657212461112,0.0699047694322783,0.113379933474777,0.202191980142689,0.249682237507055,0.296319957081504,0.388541931810997,1.0000131150884,40000,0,1,"db[38,13]"
"db[39,13]",0.249971471215535,0.0699735901023393,0.113052905709126,0.202723468308162,0.25002988326487,0.297258786962061,0.38615717109014,1.00002726341197,36301,0,1,"db[39,13]"
"db[40,13]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,13]"
"db[1,14]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,14]"
"db[2,14]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,14]"
"db[3,14]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,14]"
"db[4,14]",0.250740462135902,0.0697224791613512,0.113881543276507,0.203241095651875,0.250836588876582,0.297578085443708,0.388201250493917,1.00008542279463,19875,0,1,"db[4,14]"
"db[5,14]",0.250943281668353,0.0696725990503048,0.114940087295049,0.203664470307368,0.250526292765257,0.298105764618083,0.388627789481957,1.00011408976789,15512,0,1,"db[5,14]"
"db[6,14]",0.250129844348006,0.0696656554796965,0.11415728315916,0.202932668989353,0.249933070891007,0.296960474338455,0.38732985276096,1.00008163239841,23486,0,1,"db[6,14]"
"db[7,14]",0.25016818249676,0.0703397796874172,0.112548525726449,0.202383693549269,0.250152555967886,0.298011190393698,0.388912083749541,0.999995453347324,40000,0,1,"db[7,14]"
"db[8,14]",0.249558059853927,0.0698150206922893,0.111631592397933,0.202463516241576,0.249878461265309,0.296764223152109,0.385558710145527,0.999977281378089,40000,0,1,"db[8,14]"
"db[9,14]",0.250043006923669,0.0700553012459537,0.112364647184201,0.202683539537678,0.249985170760239,0.297296143411507,0.387680529145073,1.00002396063117,40000,0,1,"db[9,14]"
"db[10,14]",0.24984006459784,0.0697634756448906,0.113860949464891,0.202368974937981,0.250504512916178,0.296887058224268,0.386009414475367,1.00000835641653,40000,0,1,"db[10,14]"
"db[11,14]",0.250103038526421,0.0698555685859678,0.112567271175239,0.20280124700514,0.250350548534398,0.297641087728301,0.386674204888569,1.00007760984696,26413,0,1,"db[11,14]"
"db[12,14]",0.249593844011637,0.0696793955473765,0.113468685713538,0.20261574094041,0.249615100504863,0.296878997287105,0.386479875609302,1.00005865332058,37010,0,1,"db[12,14]"
"db[13,14]",0.250441148145643,0.0698170697558391,0.113664011471257,0.203334513770885,0.250839571457668,0.297530299315779,0.388085193897112,1.00008475066764,22960,0,1,"db[13,14]"
"db[14,14]",0.249941367302985,0.0697204951214604,0.11296358119271,0.20321503285653,0.250257687395971,0.296879423364115,0.386290768478628,1.00013826062196,21371,0,1,"db[14,14]"
"db[15,14]",0.2494469015361,0.0704057452388846,0.110259785060921,0.202125082708993,0.249423749035777,0.297007452369325,0.388690090237661,1.00000859394974,40000,0,1,"db[15,14]"
"db[16,14]",0.249820344644855,0.0699857872437236,0.111547276283254,0.202773484788637,0.249709759580185,0.296709028498501,0.388304386961725,1.00001237646319,40000,0,1,"db[16,14]"
